"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR28323378","SRR14766402","SRR14272156","SRR2994392","SRR10037224","SRR15146530","SRR28323368","SRR5883578","SRR15096242","SRR14766400","SRR14766442","SRR10257879","NDSU18","SRR28412156","SRR3000892"
"dadX","","Alanine racemase, catabolic",581,581,1,1,4794,NA,NA,"",1070,1070,1070,"KHLHGNPO_00514","IEMKGCAE_03670","HKKILDPC_02082","FBFFAOJI_00338","EDINNCHB_00614","MNLBAKIA_01934","FCMCIBEK_00071","DGJMLPEB_02560","PKPKCGOC_00071","NBOJOKHD_01182","GBDLBGEF_03237","OBCHFKCE_04092","IELCNDCB_00953","HIAOCFAH_00673","FDCFMIMA_01419"
"ppa","","Inorganic pyrophosphatase",581,581,1,1,6064,NA,NA,"",530,530,530,"KHLHGNPO_00209","IEMKGCAE_02118","HKKILDPC_01363","FBFFAOJI_02925","EDINNCHB_02183","MNLBAKIA_01364","FCMCIBEK_02067","DGJMLPEB_00776","PKPKCGOC_02140","NBOJOKHD_00904","GBDLBGEF_01771","OBCHFKCE_02519","IELCNDCB_01272","HIAOCFAH_02130","FDCFMIMA_03452"
"group_5414","","hypothetical protein",581,581,1,1,1946,NA,NA,"",629,629,629,"KHLHGNPO_04426","IEMKGCAE_04392","HKKILDPC_04433","FBFFAOJI_04416","EDINNCHB_04577","MNLBAKIA_04506","FCMCIBEK_04539","DGJMLPEB_04386","PKPKCGOC_04508","NBOJOKHD_04312","GBDLBGEF_03789","OBCHFKCE_04196","IELCNDCB_04499","HIAOCFAH_04428","FDCFMIMA_04628"
"citE_2","","Citrate lyase subunit beta",581,581,1,1,377,NA,NA,"",908,908,908,"KHLHGNPO_03672","IEMKGCAE_03184","HKKILDPC_04001","FBFFAOJI_03787","EDINNCHB_04054","MNLBAKIA_03993","FCMCIBEK_03920","DGJMLPEB_03439","PKPKCGOC_04029","NBOJOKHD_03458","GBDLBGEF_00505","OBCHFKCE_02416","IELCNDCB_00133","HIAOCFAH_03971","FDCFMIMA_04106"
"nirD","","Nitrite reductase (NADH) small subunit",581,581,1,1,1635,NA,NA,"",326,326,326,"KHLHGNPO_01176","IEMKGCAE_01007","HKKILDPC_01674","FBFFAOJI_00744","EDINNCHB_02468","MNLBAKIA_02340","FCMCIBEK_02331","DGJMLPEB_01348","PKPKCGOC_02686","NBOJOKHD_01876","GBDLBGEF_03984","OBCHFKCE_00242","IELCNDCB_01843","HIAOCFAH_02370","FDCFMIMA_00745"
"fliE","","Flagellar hook-basal body complex protein FliE",581,581,1,1,4627,NA,NA,"",314,314,314,"KHLHGNPO_02844","IEMKGCAE_03816","HKKILDPC_01062","FBFFAOJI_04071","EDINNCHB_00394","MNLBAKIA_01063","FCMCIBEK_01463","DGJMLPEB_03595","PKPKCGOC_01511","NBOJOKHD_02785","GBDLBGEF_03387","OBCHFKCE_01615","IELCNDCB_03416","HIAOCFAH_01803","FDCFMIMA_01811"
"fumD","","Fumarase D",581,581,1,1,5252,NA,NA,"",212,212,212,"KHLHGNPO_03928","IEMKGCAE_01797","HKKILDPC_03183","FBFFAOJI_03928","EDINNCHB_01017","MNLBAKIA_03134","FCMCIBEK_00484","DGJMLPEB_02414","PKPKCGOC_00484","NBOJOKHD_03594","GBDLBGEF_00367","OBCHFKCE_01447","IELCNDCB_02794","HIAOCFAH_00260","FDCFMIMA_02853"
"group_5419","","hypothetical protein",581,581,1,1,2746,NA,NA,"",410,410,410,"KHLHGNPO_02098","IEMKGCAE_00476","HKKILDPC_00195","FBFFAOJI_01996","EDINNCHB_01475","MNLBAKIA_00475","FCMCIBEK_00939","DGJMLPEB_00093","PKPKCGOC_01225","NBOJOKHD_00194","GBDLBGEF_01832","OBCHFKCE_04619","IELCNDCB_02071","HIAOCFAH_01215","FDCFMIMA_00195"
"group_5420","","hypothetical protein",581,581,1,1,3090,NA,NA,"",632,632,632,"KHLHGNPO_01636","IEMKGCAE_00073","HKKILDPC_00596","FBFFAOJI_01204","EDINNCHB_01876","MNLBAKIA_00073","FCMCIBEK_01340","DGJMLPEB_00494","PKPKCGOC_00824","NBOJOKHD_00596","GBDLBGEF_02055","OBCHFKCE_00959","IELCNDCB_03025","HIAOCFAH_00814","FDCFMIMA_00596"
"lplT","","Lysophospholipid transporter LplT",581,581,1,1,2898,NA,NA,"",1202,1202,1202,"KHLHGNPO_01889","IEMKGCAE_00328","HKKILDPC_00343","FBFFAOJI_01457","EDINNCHB_01623","MNLBAKIA_00327","FCMCIBEK_01087","DGJMLPEB_00241","PKPKCGOC_01077","NBOJOKHD_00342","GBDLBGEF_01610","OBCHFKCE_01212","IELCNDCB_01923","HIAOCFAH_01067","FDCFMIMA_00343"
"group_5422","","hypothetical protein",581,581,1,1,3040,NA,NA,"",1100,1100,1100,"KHLHGNPO_01596","IEMKGCAE_00033","HKKILDPC_00636","FBFFAOJI_01164","EDINNCHB_01916","MNLBAKIA_00033","FCMCIBEK_04471","DGJMLPEB_00534","PKPKCGOC_00784","NBOJOKHD_00636","GBDLBGEF_04136","OBCHFKCE_00919","IELCNDCB_03065","HIAOCFAH_00774","FDCFMIMA_00636"
"group_5423","","hypothetical protein",581,581,1,1,4534,NA,NA,"",362,362,362,"KHLHGNPO_02759","IEMKGCAE_03540","HKKILDPC_00977","FBFFAOJI_02178","EDINNCHB_00309","MNLBAKIA_00978","FCMCIBEK_01548","DGJMLPEB_02091","PKPKCGOC_01596","NBOJOKHD_02700","GBDLBGEF_01436","OBCHFKCE_01700","IELCNDCB_03501","HIAOCFAH_01718","FDCFMIMA_01726"
"group_5424","","hypothetical protein",581,581,1,1,3066,NA,NA,"",215,215,215,"KHLHGNPO_01614","IEMKGCAE_00051","HKKILDPC_00618","FBFFAOJI_01182","EDINNCHB_01898","MNLBAKIA_00051","FCMCIBEK_01362","DGJMLPEB_00516","PKPKCGOC_00802","NBOJOKHD_00618","GBDLBGEF_02033","OBCHFKCE_00937","IELCNDCB_03047","HIAOCFAH_00792","FDCFMIMA_00618"
"zraP","","Zinc resistance-associated protein",581,581,1,1,1525,NA,NA,"",455,455,455,"KHLHGNPO_04580","IEMKGCAE_04502","HKKILDPC_04528","FBFFAOJI_04499","EDINNCHB_04614","MNLBAKIA_04515","FCMCIBEK_04582","DGJMLPEB_04481","PKPKCGOC_04571","NBOJOKHD_04535","GBDLBGEF_03924","OBCHFKCE_04537","IELCNDCB_04659","HIAOCFAH_04523","FDCFMIMA_04637"
"trpR","","Trp operon repressor",581,581,1,1,80,NA,NA,"",326,326,326,"KHLHGNPO_00370","IEMKGCAE_03352","HKKILDPC_01524","FBFFAOJI_03226","EDINNCHB_02022","MNLBAKIA_01524","FCMCIBEK_02228","DGJMLPEB_00938","PKPKCGOC_01979","NBOJOKHD_00742","GBDLBGEF_03613","OBCHFKCE_02893","IELCNDCB_01433","HIAOCFAH_01968","FDCFMIMA_03808"
"yjhH","","putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH",581,581,1,1,1695,NA,NA,"",905,905,905,"KHLHGNPO_01120","IEMKGCAE_00951","HKKILDPC_01730","FBFFAOJI_00688","EDINNCHB_02524","MNLBAKIA_02284","FCMCIBEK_02387","DGJMLPEB_01292","PKPKCGOC_02630","NBOJOKHD_01932","GBDLBGEF_00161","OBCHFKCE_00186","IELCNDCB_01787","HIAOCFAH_02426","FDCFMIMA_00801"
"lepB","","Signal peptidase I",581,581,1,1,4073,NA,NA,"",974,974,974,"KHLHGNPO_01226","IEMKGCAE_01370","HKKILDPC_02757","FBFFAOJI_00794","EDINNCHB_03143","MNLBAKIA_02708","FCMCIBEK_03006","DGJMLPEB_01445","PKPKCGOC_03054","NBOJOKHD_03844","GBDLBGEF_01204","OBCHFKCE_00339","IELCNDCB_02285","HIAOCFAH_02727","FDCFMIMA_01923"
"group_5429","","hypothetical protein",581,581,1,1,763,NA,NA,"",131,131,131,"KHLHGNPO_02343","IEMKGCAE_01608","HKKILDPC_02995","FBFFAOJI_01584","EDINNCHB_03275","MNLBAKIA_02945","FCMCIBEK_03244","DGJMLPEB_02927","PKPKCGOC_03187","NBOJOKHD_01735","GBDLBGEF_02169","OBCHFKCE_00818","IELCNDCB_00456","HIAOCFAH_03177","FDCFMIMA_02478"
"ybgI","","GTP cyclohydrolase 1 type 2 ",581,581,1,1,291,NA,NA,"",743,743,743,"KHLHGNPO_03582","IEMKGCAE_03094","HKKILDPC_04091","FBFFAOJI_04336","EDINNCHB_04144","MNLBAKIA_03903","FCMCIBEK_04010","DGJMLPEB_04529","PKPKCGOC_03939","NBOJOKHD_04232","GBDLBGEF_03324","OBCHFKCE_04303","IELCNDCB_00043","HIAOCFAH_03881","FDCFMIMA_04493"
"ulaE_1","","L-ribulose-5-phosphate 3-epimerase UlaE",581,581,1,1,6034,NA,NA,"",854,854,854,"KHLHGNPO_00181","IEMKGCAE_02146","HKKILDPC_01335","FBFFAOJI_02897","EDINNCHB_02211","MNLBAKIA_01336","FCMCIBEK_02038","DGJMLPEB_00748","PKPKCGOC_02168","NBOJOKHD_00932","GBDLBGEF_03645","OBCHFKCE_02547","IELCNDCB_01244","HIAOCFAH_02158","FDCFMIMA_03424"
"nadA","","Quinolinate synthase A",581,581,1,1,264,NA,NA,"",1043,1043,1043,"KHLHGNPO_03551","IEMKGCAE_03063","HKKILDPC_04122","FBFFAOJI_04367","EDINNCHB_04174","MNLBAKIA_03872","FCMCIBEK_04041","DGJMLPEB_04580","PKPKCGOC_03908","NBOJOKHD_04263","GBDLBGEF_03355","OBCHFKCE_04470","IELCNDCB_00011","HIAOCFAH_03850","FDCFMIMA_04524"
"rpsP","","30S ribosomal protein S16",581,581,1,1,3021,NA,NA,"",248,248,248,"KHLHGNPO_01578","IEMKGCAE_00015","HKKILDPC_00654","FBFFAOJI_01146","EDINNCHB_01934","MNLBAKIA_00015","FCMCIBEK_04453","DGJMLPEB_00552","PKPKCGOC_00766","NBOJOKHD_00654","GBDLBGEF_04189","OBCHFKCE_00901","IELCNDCB_03083","HIAOCFAH_00756","FDCFMIMA_00654"
"ypjD","","Inner membrane protein YpjD",581,581,1,1,3023,NA,NA,"",791,791,791,"KHLHGNPO_01580","IEMKGCAE_00017","HKKILDPC_00652","FBFFAOJI_01148","EDINNCHB_01932","MNLBAKIA_00017","FCMCIBEK_04455","DGJMLPEB_00550","PKPKCGOC_00768","NBOJOKHD_00652","GBDLBGEF_04191","OBCHFKCE_00903","IELCNDCB_03081","HIAOCFAH_00758","FDCFMIMA_00652"
"lldD","","L-lactate dehydrogenase",581,581,1,1,1869,NA,NA,"",1190,1190,1190,"KHLHGNPO_00956","IEMKGCAE_00787","HKKILDPC_01896","FBFFAOJI_00524","EDINNCHB_02689","MNLBAKIA_02120","FCMCIBEK_02551","DGJMLPEB_01128","PKPKCGOC_02466","NBOJOKHD_02096","GBDLBGEF_00962","OBCHFKCE_00022","IELCNDCB_01623","HIAOCFAH_02590","FDCFMIMA_00966"
"ulaR","","HTH-type transcriptional regulator UlaR",581,581,1,1,6027,NA,NA,"",755,755,755,"KHLHGNPO_00175","IEMKGCAE_02152","HKKILDPC_01329","FBFFAOJI_02891","EDINNCHB_02217","MNLBAKIA_01330","FCMCIBEK_02032","DGJMLPEB_00742","PKPKCGOC_02174","NBOJOKHD_00938","GBDLBGEF_03639","OBCHFKCE_02553","IELCNDCB_01238","HIAOCFAH_02164","FDCFMIMA_03418"
"lsrC","","Autoinducer 2 import system permease protein LsrC",581,581,1,1,2295,NA,NA,"",1043,1043,1043,"KHLHGNPO_03814","IEMKGCAE_03949","HKKILDPC_04192","FBFFAOJI_03622","EDINNCHB_04244","MNLBAKIA_04117","FCMCIBEK_04135","DGJMLPEB_03298","PKPKCGOC_04153","NBOJOKHD_03334","GBDLBGEF_03441","OBCHFKCE_02807","IELCNDCB_03768","HIAOCFAH_04113","FDCFMIMA_03965"
"yidZ_2","","HTH-type transcriptional regulator YidZ",581,581,1,1,1404,NA,NA,"",959,959,959,"KHLHGNPO_04116","IEMKGCAE_04120","HKKILDPC_04387","FBFFAOJI_04215","EDINNCHB_04439","MNLBAKIA_04312","FCMCIBEK_04306","DGJMLPEB_04065","PKPKCGOC_04365","NBOJOKHD_04003","GBDLBGEF_02222","OBCHFKCE_03419","IELCNDCB_04256","HIAOCFAH_04399","FDCFMIMA_04282"
"ptsN","","Nitrogen regulatory protein",581,581,1,1,2575,NA,NA,"",491,491,491,"KHLHGNPO_01934","IEMKGCAE_00640","HKKILDPC_00031","FBFFAOJI_01832","EDINNCHB_01311","MNLBAKIA_00639","FCMCIBEK_00775","DGJMLPEB_03882","PKPKCGOC_01389","NBOJOKHD_00030","GBDLBGEF_02878","OBCHFKCE_02717","IELCNDCB_02235","HIAOCFAH_01379","FDCFMIMA_00031"
"pabB","","Aminodeoxychorismate synthase component 1",581,581,1,1,4772,NA,NA,"",1364,1364,1364,"KHLHGNPO_00492","IEMKGCAE_03648","HKKILDPC_02060","FBFFAOJI_00360","EDINNCHB_00592","MNLBAKIA_01956","FCMCIBEK_00049","DGJMLPEB_02538","PKPKCGOC_00049","NBOJOKHD_01160","GBDLBGEF_03259","OBCHFKCE_04114","IELCNDCB_00975","HIAOCFAH_00695","FDCFMIMA_01441"
"group_5441","","hypothetical protein",581,581,1,1,1775,NA,NA,"",2060,2060,2060,"KHLHGNPO_01042","IEMKGCAE_00873","HKKILDPC_01808","FBFFAOJI_00610","EDINNCHB_02602","MNLBAKIA_02206","FCMCIBEK_02465","DGJMLPEB_01214","PKPKCGOC_02552","NBOJOKHD_02010","GBDLBGEF_00083","OBCHFKCE_00108","IELCNDCB_01709","HIAOCFAH_02504","FDCFMIMA_00879"
"dctA","","Aerobic C4-dicarboxylate transport protein",581,581,1,1,1779,NA,NA,"",1286,1286,1286,"KHLHGNPO_01038","IEMKGCAE_00869","HKKILDPC_01812","FBFFAOJI_00606","EDINNCHB_02606","MNLBAKIA_02202","FCMCIBEK_02469","DGJMLPEB_01210","PKPKCGOC_02548","NBOJOKHD_02014","GBDLBGEF_00079","OBCHFKCE_00104","IELCNDCB_01705","HIAOCFAH_02508","FDCFMIMA_00883"
"accB","","Biotin carboxyl carrier protein of acetyl-CoA carboxylase",581,581,1,1,1967,NA,NA,"",470,470,470,"KHLHGNPO_04405","IEMKGCAE_04413","HKKILDPC_04454","FBFFAOJI_04395","EDINNCHB_04556","MNLBAKIA_04485","FCMCIBEK_04560","DGJMLPEB_04407","PKPKCGOC_04529","NBOJOKHD_04291","GBDLBGEF_03768","OBCHFKCE_04175","IELCNDCB_04520","HIAOCFAH_04449","FDCFMIMA_04607"
"yhhA","","putative protein YhhA",581,581,1,1,1716,NA,NA,"",416,416,416,"KHLHGNPO_01100","IEMKGCAE_00931","HKKILDPC_01750","FBFFAOJI_00668","EDINNCHB_02544","MNLBAKIA_02264","FCMCIBEK_02407","DGJMLPEB_01272","PKPKCGOC_02610","NBOJOKHD_01952","GBDLBGEF_00141","OBCHFKCE_00166","IELCNDCB_01767","HIAOCFAH_02446","FDCFMIMA_00821"
"lnt","","Apolipoprotein N-acyltransferase",581,581,1,1,331,NA,NA,"",1589,1589,1589,"KHLHGNPO_03627","IEMKGCAE_03139","HKKILDPC_04046","FBFFAOJI_03742","EDINNCHB_04099","MNLBAKIA_03948","FCMCIBEK_03965","DGJMLPEB_03394","PKPKCGOC_03984","NBOJOKHD_03503","GBDLBGEF_00550","OBCHFKCE_02371","IELCNDCB_00088","HIAOCFAH_03926","FDCFMIMA_04061"
"torT","","Periplasmic protein TorT",581,581,1,1,1423,NA,NA,"",1040,1040,1040,"KHLHGNPO_04097","IEMKGCAE_04101","HKKILDPC_04368","FBFFAOJI_04196","EDINNCHB_04420","MNLBAKIA_04293","FCMCIBEK_04287","DGJMLPEB_04046","PKPKCGOC_04384","NBOJOKHD_04022","GBDLBGEF_02241","OBCHFKCE_03438","IELCNDCB_04237","HIAOCFAH_04418","FDCFMIMA_04263"
"group_5447","","hypothetical protein",581,581,1,1,4544,NA,NA,"",395,395,395,"KHLHGNPO_02768","IEMKGCAE_03549","HKKILDPC_00986","FBFFAOJI_02169","EDINNCHB_00318","MNLBAKIA_00987","FCMCIBEK_01539","DGJMLPEB_02100","PKPKCGOC_01587","NBOJOKHD_02709","GBDLBGEF_01427","OBCHFKCE_01691","IELCNDCB_03492","HIAOCFAH_01727","FDCFMIMA_01735"
"ttgI","","Toluene efflux pump outer membrane protein TtgI",581,581,1,1,5897,NA,NA,"",1436,1436,1436,"KHLHGNPO_02543","IEMKGCAE_02793","HKKILDPC_03677","FBFFAOJI_02481","EDINNCHB_03558","MNLBAKIA_03459","FCMCIBEK_03592","DGJMLPEB_03104","PKPKCGOC_03639","NBOJOKHD_02478","GBDLBGEF_00643","OBCHFKCE_01930","IELCNDCB_03260","HIAOCFAH_03483","FDCFMIMA_02995"
"gstB","","Glutathione S-transferase GstB",581,581,1,1,4299,NA,NA,"",626,626,626,"KHLHGNPO_03232","IEMKGCAE_02954","HKKILDPC_00767","FBFFAOJI_02388","EDINNCHB_00099","MNLBAKIA_00768","FCMCIBEK_01758","DGJMLPEB_01881","PKPKCGOC_01807","NBOJOKHD_03100","GBDLBGEF_04042","OBCHFKCE_02173","IELCNDCB_03958","HIAOCFAH_01508","FDCFMIMA_01516"
"ypeA","","Acetyltransferase YpeA",581,581,1,1,4017,NA,NA,"",425,425,425,"KHLHGNPO_01361","IEMKGCAE_01231","HKKILDPC_02621","FBFFAOJI_00929","EDINNCHB_03007","MNLBAKIA_02572","FCMCIBEK_02870","DGJMLPEB_01580","PKPKCGOC_02918","NBOJOKHD_02343","GBDLBGEF_01028","OBCHFKCE_00474","IELCNDCB_02420","HIAOCFAH_02862","FDCFMIMA_02058"
"group_5451","","hypothetical protein",581,581,1,1,3640,NA,NA,"",731,731,731,"KHLHGNPO_04342","IEMKGCAE_04378","HKKILDPC_04514","FBFFAOJI_04466","EDINNCHB_00533","MNLBAKIA_04422","FCMCIBEK_04489","DGJMLPEB_04434","PKPKCGOC_04458","NBOJOKHD_04359","GBDLBGEF_01284","OBCHFKCE_03944","IELCNDCB_01022","HIAOCFAH_04509","FDCFMIMA_04544"
"plsY","","putative glycerol-3-phosphate acyltransferase",581,581,1,1,2690,NA,NA,"",611,611,611,"KHLHGNPO_02045","IEMKGCAE_00529","HKKILDPC_00142","FBFFAOJI_01943","EDINNCHB_01422","MNLBAKIA_00528","FCMCIBEK_00886","DGJMLPEB_00040","PKPKCGOC_01278","NBOJOKHD_00141","GBDLBGEF_01779","OBCHFKCE_03847","IELCNDCB_02124","HIAOCFAH_01268","FDCFMIMA_00142"
"lolA","","Outer-membrane lipoprotein carrier protein",581,581,1,1,4364,NA,NA,"",611,611,611,"KHLHGNPO_03290","IEMKGCAE_02896","HKKILDPC_00825","FBFFAOJI_02330","EDINNCHB_00157","MNLBAKIA_00826","FCMCIBEK_01700","DGJMLPEB_01939","PKPKCGOC_01749","NBOJOKHD_03158","GBDLBGEF_02835","OBCHFKCE_02115","IELCNDCB_03900","HIAOCFAH_01566","FDCFMIMA_01574"
"pspB","","Phage shock protein B",581,581,1,1,4914,NA,NA,"",224,224,224,"KHLHGNPO_00628","IEMKGCAE_02550","HKKILDPC_02196","FBFFAOJI_00223","EDINNCHB_00728","MNLBAKIA_01820","FCMCIBEK_00185","DGJMLPEB_02674","PKPKCGOC_00185","NBOJOKHD_01296","GBDLBGEF_01882","OBCHFKCE_02238","IELCNDCB_00839","HIAOCFAH_00559","FDCFMIMA_01305"
"alaE","","L-alanine exporter AlaE",581,581,1,1,3132,NA,NA,"",449,449,449,"KHLHGNPO_01673","IEMKGCAE_00110","HKKILDPC_00559","FBFFAOJI_01241","EDINNCHB_01839","MNLBAKIA_00110","FCMCIBEK_01303","DGJMLPEB_00457","PKPKCGOC_00861","NBOJOKHD_00559","GBDLBGEF_02092","OBCHFKCE_00996","IELCNDCB_02988","HIAOCFAH_00851","FDCFMIMA_00559"
"pepE","","Peptidase E",581,581,1,1,2014,NA,NA,"",704,704,704,"KHLHGNPO_00010","IEMKGCAE_02318","HKKILDPC_01163","FBFFAOJI_02725","EDINNCHB_02382","MNLBAKIA_01164","FCMCIBEK_01866","DGJMLPEB_00576","PKPKCGOC_02340","NBOJOKHD_01103","GBDLBGEF_02578","OBCHFKCE_03325","IELCNDCB_01074","HIAOCFAH_02331","FDCFMIMA_03252"
"group_5457","","hypothetical protein",581,581,1,1,4401,NA,NA,"",548,548,548,"KHLHGNPO_03324","IEMKGCAE_02861","HKKILDPC_00859","FBFFAOJI_02296","EDINNCHB_00191","MNLBAKIA_00860","FCMCIBEK_01666","DGJMLPEB_01973","PKPKCGOC_01715","NBOJOKHD_03192","GBDLBGEF_04080","OBCHFKCE_02081","IELCNDCB_03866","HIAOCFAH_01600","FDCFMIMA_01608"
"yaaA","","Peroxide stress resistance protein YaaA",581,581,1,1,59,NA,NA,"",773,773,773,"KHLHGNPO_00392","IEMKGCAE_03374","HKKILDPC_01546","FBFFAOJI_03204","EDINNCHB_02000","MNLBAKIA_01546","FCMCIBEK_02250","DGJMLPEB_00960","PKPKCGOC_01957","NBOJOKHD_00720","GBDLBGEF_02389","OBCHFKCE_02871","IELCNDCB_01455","HIAOCFAH_01946","FDCFMIMA_03830"
"galK","","Galactokinase",581,581,1,1,4201,NA,NA,"",1148,1148,1148,"KHLHGNPO_03140","IEMKGCAE_03046","HKKILDPC_00675","FBFFAOJI_04321","EDINNCHB_00007","MNLBAKIA_00676","FCMCIBEK_01850","DGJMLPEB_01789","PKPKCGOC_01899","NBOJOKHD_04164","GBDLBGEF_02562","OBCHFKCE_03599","IELCNDCB_04058","HIAOCFAH_01416","FDCFMIMA_04420"
"metQ_2","","D-methionine-binding lipoprotein MetQ",581,581,1,1,2343,NA,NA,"",815,815,815,"KHLHGNPO_02939","IEMKGCAE_04269","HKKILDPC_03933","FBFFAOJI_02961","EDINNCHB_03986","MNLBAKIA_03668","FCMCIBEK_03852","DGJMLPEB_04331","PKPKCGOC_03894","NBOJOKHD_02880","GBDLBGEF_02627","OBCHFKCE_03682","IELCNDCB_03564","HIAOCFAH_03836","FDCFMIMA_03488"
"ptsO","","Phosphocarrier protein NPr",581,581,1,1,2573,NA,NA,"",272,272,272,"KHLHGNPO_01932","IEMKGCAE_00642","HKKILDPC_00029","FBFFAOJI_01830","EDINNCHB_01309","MNLBAKIA_00641","FCMCIBEK_00773","DGJMLPEB_03880","PKPKCGOC_01391","NBOJOKHD_00028","GBDLBGEF_02876","OBCHFKCE_02719","IELCNDCB_02237","HIAOCFAH_01381","FDCFMIMA_00029"
"xapA","","Purine nucleoside phosphorylase 2",581,581,1,1,3990,NA,NA,"",833,833,833,"KHLHGNPO_01388","IEMKGCAE_01204","HKKILDPC_02594","FBFFAOJI_00956","EDINNCHB_02980","MNLBAKIA_02545","FCMCIBEK_02843","DGJMLPEB_01607","PKPKCGOC_02891","NBOJOKHD_02316","GBDLBGEF_01001","OBCHFKCE_00501","IELCNDCB_02447","HIAOCFAH_02889","FDCFMIMA_02085"
"intA_1","","Prophage integrase IntA",581,581,1,1,804,NA,NA,"",269,269,269,"KHLHGNPO_02304","IEMKGCAE_01647","HKKILDPC_03034","FBFFAOJI_01545","EDINNCHB_03236","MNLBAKIA_02984","FCMCIBEK_03284","DGJMLPEB_02966","PKPKCGOC_03148","NBOJOKHD_01774","GBDLBGEF_02130","OBCHFKCE_00857","IELCNDCB_00495","HIAOCFAH_03138","FDCFMIMA_02517"
"sufC","","putative ATP-dependent transporter SufC",581,581,1,1,5271,NA,NA,"",746,746,746,"KHLHGNPO_03911","IEMKGCAE_01814","HKKILDPC_03200","FBFFAOJI_03945","EDINNCHB_01034","MNLBAKIA_03151","FCMCIBEK_00501","DGJMLPEB_02397","PKPKCGOC_00501","NBOJOKHD_03577","GBDLBGEF_00350","OBCHFKCE_01430","IELCNDCB_02777","HIAOCFAH_00243","FDCFMIMA_02836"
"group_5465","","hypothetical protein",581,581,1,1,4247,NA,NA,"",995,995,995,"KHLHGNPO_03184","IEMKGCAE_03002","HKKILDPC_00719","FBFFAOJI_04277","EDINNCHB_00051","MNLBAKIA_00720","FCMCIBEK_01806","DGJMLPEB_01833","PKPKCGOC_01855","NBOJOKHD_04120","GBDLBGEF_02518","OBCHFKCE_03555","IELCNDCB_04102","HIAOCFAH_01460","FDCFMIMA_04464"
"group_5466","","hypothetical protein",581,581,1,1,3062,NA,NA,"",431,431,431,"KHLHGNPO_01610","IEMKGCAE_00047","HKKILDPC_00622","FBFFAOJI_01178","EDINNCHB_01902","MNLBAKIA_00047","FCMCIBEK_01366","DGJMLPEB_00520","PKPKCGOC_00798","NBOJOKHD_00622","GBDLBGEF_02029","OBCHFKCE_00933","IELCNDCB_03051","HIAOCFAH_00788","FDCFMIMA_00622"
"csgG","","Curli production assembly/transport component CsgG",581,581,1,1,5523,NA,NA,"",833,833,833,"KHLHGNPO_03532","IEMKGCAE_02052","HKKILDPC_03438","FBFFAOJI_03554","EDINNCHB_01272","MNLBAKIA_03389","FCMCIBEK_00739","DGJMLPEB_02159","PKPKCGOC_00739","NBOJOKHD_03676","GBDLBGEF_04530","OBCHFKCE_03045","IELCNDCB_02539","HIAOCFAH_00006","FDCFMIMA_02598"
"fliY","","L-cystine-binding protein FliY",581,581,1,1,4642,NA,NA,"",800,800,800,"KHLHGNPO_02857","IEMKGCAE_03803","HKKILDPC_01075","FBFFAOJI_04058","EDINNCHB_00407","MNLBAKIA_01076","FCMCIBEK_01450","DGJMLPEB_03582","PKPKCGOC_01498","NBOJOKHD_02798","GBDLBGEF_03400","OBCHFKCE_01602","IELCNDCB_03403","HIAOCFAH_01816","FDCFMIMA_01824"
"qorB","","Quinone oxidoreductase 2",581,581,1,1,6051,NA,NA,"",848,848,848,"KHLHGNPO_00196","IEMKGCAE_02131","HKKILDPC_01350","FBFFAOJI_02912","EDINNCHB_02196","MNLBAKIA_01351","FCMCIBEK_02054","DGJMLPEB_00763","PKPKCGOC_02153","NBOJOKHD_00917","GBDLBGEF_03660","OBCHFKCE_02532","IELCNDCB_01259","HIAOCFAH_02143","FDCFMIMA_03439"
"map","","Methionine aminopeptidase",581,581,1,1,2374,NA,NA,"",794,794,794,"KHLHGNPO_02969","IEMKGCAE_04239","HKKILDPC_03903","FBFFAOJI_02991","EDINNCHB_03956","MNLBAKIA_03698","FCMCIBEK_03822","DGJMLPEB_04301","PKPKCGOC_03864","NBOJOKHD_02910","GBDLBGEF_02657","OBCHFKCE_03712","IELCNDCB_03594","HIAOCFAH_03806","FDCFMIMA_03518"
"rsxG","","Ion-translocating oxidoreductase complex subunit G",581,581,1,1,5181,NA,NA,"",620,620,620,"KHLHGNPO_03998","IEMKGCAE_01727","HKKILDPC_03113","FBFFAOJI_03858","EDINNCHB_00947","MNLBAKIA_03064","FCMCIBEK_00414","DGJMLPEB_02484","PKPKCGOC_00414","NBOJOKHD_03664","GBDLBGEF_00437","OBCHFKCE_01517","IELCNDCB_00610","HIAOCFAH_00330","FDCFMIMA_02923"
"clcA","","H(+)/Cl(-) exchange transporter ClcA",581,581,1,1,2388,NA,NA,"",1421,1421,1421,"KHLHGNPO_02983","IEMKGCAE_04225","HKKILDPC_03889","FBFFAOJI_03005","EDINNCHB_03942","MNLBAKIA_03712","FCMCIBEK_03808","DGJMLPEB_04287","PKPKCGOC_03850","NBOJOKHD_02924","GBDLBGEF_02671","OBCHFKCE_03726","IELCNDCB_03608","HIAOCFAH_03792","FDCFMIMA_03532"
