"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR10084895","SRR6475644","SRR10298208","SRR9694200","SRR14766409","SRR2102508","SRR5904974","SRR7011962","NDSU4","SRR15146548","SRR14766432","SRR2077395","SRR14766337","SRR5883586","SRR1578511"
"tcdA","","tRNA threonylcarbamoyladenosine dehydratase",581,581,1,1,2918,NA,NA,"",806,806,806,"AIHABEGN_00365","JMHMHBON_01049","MOBEGOEH_00365","GDOIKAKM_00364","MPAHEGDA_03258","PEGBKDIG_00671","EDAOGEGO_01522","KOJFNNPD_00305","MLOHFGPA_03114","EGKOAKEK_01048","MHLDJHJA_01653","CKEGPAKG_00037","FHGKKJNF_01305","PKILBCIH_01882","EJOKNHIB_01109"
"phsB","","Thiosulfate reductase electron transfer subunit PhsB",581,581,1,1,5729,NA,NA,"",578,578,578,"AIHABEGN_03622","JMHMHBON_03444","MOBEGOEH_03537","GDOIKAKM_02905","MPAHEGDA_03114","PEGBKDIG_04097","EDAOGEGO_02735","KOJFNNPD_04070","MLOHFGPA_00704","EGKOAKEK_03575","MHLDJHJA_03306","CKEGPAKG_04049","FHGKKJNF_02900","PKILBCIH_04212","EJOKNHIB_03252"
"amiD","","N-acetylmuramoyl-L-alanine amidase AmiD",581,581,1,1,4333,NA,NA,"",830,830,830,"AIHABEGN_00798","JMHMHBON_01914","MOBEGOEH_01024","GDOIKAKM_00798","MPAHEGDA_02312","PEGBKDIG_02220","EDAOGEGO_02318","KOJFNNPD_00771","MLOHFGPA_00384","EGKOAKEK_01768","MHLDJHJA_01195","CKEGPAKG_02134","FHGKKJNF_02028","PKILBCIH_01449","EJOKNHIB_01542"
"yheS","","putative ABC transporter ATP-binding protein YheS",581,581,1,1,1619,NA,NA,"",1907,1907,1907,"AIHABEGN_01951","JMHMHBON_02622","MOBEGOEH_04549","GDOIKAKM_02356","MPAHEGDA_01516","PEGBKDIG_00353","EDAOGEGO_00798","KOJFNNPD_01187","MLOHFGPA_04335","EGKOAKEK_02695","MHLDJHJA_00552","CKEGPAKG_00933","FHGKKJNF_00183","PKILBCIH_02319","EJOKNHIB_02403"
"sdhC","","Succinate dehydrogenase cytochrome b556 subunit",581,581,1,1,284,NA,NA,"",404,404,404,"AIHABEGN_04102","JMHMHBON_03979","MOBEGOEH_03897","GDOIKAKM_03651","MPAHEGDA_04412","PEGBKDIG_02945","EDAOGEGO_04405","KOJFNNPD_03479","MLOHFGPA_03807","EGKOAKEK_03897","MHLDJHJA_04002","CKEGPAKG_03757","FHGKKJNF_03463","PKILBCIH_03110","EJOKNHIB_03889"
"group_5375","","hypothetical protein",581,581,1,1,6017,NA,NA,"",698,698,698,"AIHABEGN_01319","JMHMHBON_01692","MOBEGOEH_01319","GDOIKAKM_01319","MPAHEGDA_01713","PEGBKDIG_01457","EDAOGEGO_00279","KOJFNNPD_02585","MLOHFGPA_02552","EGKOAKEK_02063","MHLDJHJA_01889","CKEGPAKG_01775","FHGKKJNF_01614","PKILBCIH_00165","EJOKNHIB_02063"
"rsmJ","","Ribosomal RNA small subunit methyltransferase J",581,581,1,1,1758,NA,NA,"",758,758,758,"AIHABEGN_01818","JMHMHBON_02489","MOBEGOEH_02475","GDOIKAKM_02223","MPAHEGDA_01383","PEGBKDIG_00220","EDAOGEGO_00665","KOJFNNPD_01320","MLOHFGPA_02808","EGKOAKEK_02562","MHLDJHJA_00419","CKEGPAKG_00800","FHGKKJNF_00050","PKILBCIH_02452","EJOKNHIB_02536"
"purM","","Phosphoribosylformylglycinamidine cyclo-ligase",581,581,1,1,4162,NA,NA,"",1037,1037,1037,"AIHABEGN_02521","JMHMHBON_02740","MOBEGOEH_02256","GDOIKAKM_02474","MPAHEGDA_01007","PEGBKDIG_01726","EDAOGEGO_01112","KOJFNNPD_02201","MLOHFGPA_01779","EGKOAKEK_02814","MHLDJHJA_00787","CKEGPAKG_01329","FHGKKJNF_00214","PKILBCIH_01104","EJOKNHIB_02969"
"malG","","Maltose/maltodextrin transport system permease protein MalG",581,581,1,1,2032,NA,NA,"",890,890,890,"AIHABEGN_01180","JMHMHBON_01829","MOBEGOEH_01180","GDOIKAKM_01180","MPAHEGDA_04173","PEGBKDIG_01595","EDAOGEGO_00418","KOJFNNPD_04365","MLOHFGPA_03051","EGKOAKEK_01924","MHLDJHJA_03773","CKEGPAKG_03821","FHGKKJNF_02973","PKILBCIH_00027","EJOKNHIB_01924"
"group_5379","","hypothetical protein",581,581,1,1,1493,NA,NA,"",497,497,497,"AIHABEGN_01653","JMHMHBON_02325","MOBEGOEH_02639","GDOIKAKM_02058","MPAHEGDA_00947","PEGBKDIG_00056","EDAOGEGO_00500","KOJFNNPD_01484","MLOHFGPA_01528","EGKOAKEK_02398","MHLDJHJA_02873","CKEGPAKG_03277","FHGKKJNF_03558","PKILBCIH_03794","EJOKNHIB_02701"
"pckA","","Phosphoenolpyruvate carboxykinase (ATP)",581,581,1,1,1661,NA,NA,"",206,1619,1614,"AIHABEGN_01911","JMHMHBON_02582","MOBEGOEH_02382","GDOIKAKM_02316","MPAHEGDA_01476","PEGBKDIG_00313","EDAOGEGO_00758","KOJFNNPD_01227","MLOHFGPA_03525","EGKOAKEK_02655","MHLDJHJA_00512","CKEGPAKG_00893","FHGKKJNF_00143","PKILBCIH_02359","EJOKNHIB_02443"
"fliT","","Flagellar protein FliT",581,581,1,1,4633,NA,NA,"",368,368,368,"AIHABEGN_01068","JMHMHBON_02184","MOBEGOEH_00754","GDOIKAKM_01068","MPAHEGDA_02651","PEGBKDIG_03666","EDAOGEGO_04134","KOJFNNPD_01041","MLOHFGPA_02063","EGKOAKEK_01498","MHLDJHJA_02776","CKEGPAKG_03927","FHGKKJNF_00424","PKILBCIH_03935","EJOKNHIB_01812"
"oxyR_3","","Hydrogen peroxide-inducible genes activator",581,581,1,1,2151,NA,NA,"",917,917,917,"AIHABEGN_04273","JMHMHBON_04020","MOBEGOEH_04195","GDOIKAKM_03875","MPAHEGDA_01955","PEGBKDIG_03145","EDAOGEGO_03782","KOJFNNPD_03811","MLOHFGPA_02311","EGKOAKEK_04066","MHLDJHJA_02222","CKEGPAKG_02551","FHGKKJNF_03026","PKILBCIH_03722","EJOKNHIB_04187"
"yjiG","","Inner membrane protein YjiG",581,581,1,1,6157,NA,NA,"",461,461,461,"AIHABEGN_01452","JMHMHBON_01559","MOBEGOEH_01452","GDOIKAKM_01452","MPAHEGDA_04146","PEGBKDIG_02644","EDAOGEGO_00146","KOJFNNPD_02452","MLOHFGPA_02666","EGKOAKEK_02196","MHLDJHJA_03054","CKEGPAKG_04168","FHGKKJNF_03964","PKILBCIH_00299","EJOKNHIB_02196"
"yohK_2","","Inner membrane protein YohK",581,581,1,1,5906,NA,NA,"",695,695,695,"AIHABEGN_03501","JMHMHBON_03565","MOBEGOEH_03416","GDOIKAKM_02784","MPAHEGDA_02467","PEGBKDIG_03036","EDAOGEGO_02614","KOJFNNPD_03570","MLOHFGPA_00825","EGKOAKEK_03454","MHLDJHJA_02030","CKEGPAKG_02717","FHGKKJNF_01132","PKILBCIH_03391","EJOKNHIB_03131"
"nrdH","","Glutaredoxin-like protein NrdH",581,581,1,1,3137,NA,NA,"",245,245,245,"AIHABEGN_00554","JMHMHBON_00860","MOBEGOEH_00554","GDOIKAKM_00553","MPAHEGDA_03368","PEGBKDIG_00481","EDAOGEGO_01332","KOJFNNPD_00115","MLOHFGPA_03759","EGKOAKEK_00859","MHLDJHJA_02292","CKEGPAKG_00226","FHGKKJNF_00810","PKILBCIH_01693","EJOKNHIB_01298"
"mug","","G/U mismatch-specific DNA glycosylase",581,581,1,1,2685,NA,NA,"",506,506,506,"AIHABEGN_00137","JMHMHBON_01277","MOBEGOEH_00137","GDOIKAKM_00136","MPAHEGDA_03910","PEGBKDIG_00899","EDAOGEGO_03020","KOJFNNPD_00533","MLOHFGPA_01414","EGKOAKEK_01276","MHLDJHJA_00185","CKEGPAKG_03173","FHGKKJNF_03681","PKILBCIH_02712","EJOKNHIB_00881"
"ydjJ","","putative zinc-type alcohol dehydrogenase-like protein YdjJ",581,581,1,1,5361,NA,NA,"",1043,1043,1043,"AIHABEGN_03268","JMHMHBON_00164","MOBEGOEH_03183","GDOIKAKM_03692","MPAHEGDA_00627","PEGBKDIG_01211","EDAOGEGO_02083","KOJFNNPD_02854","MLOHFGPA_01220","EGKOAKEK_00584","MHLDJHJA_01598","CKEGPAKG_00500","FHGKKJNF_03410","PKILBCIH_02082","EJOKNHIB_00580"
"glnA","","Glutamine synthetase",581,581,1,1,2221,NA,NA,"",1409,1409,1409,"AIHABEGN_04151","JMHMHBON_04142","MOBEGOEH_04073","GDOIKAKM_03997","MPAHEGDA_01833","PEGBKDIG_03267","EDAOGEGO_03660","KOJFNNPD_03933","MLOHFGPA_04197","EGKOAKEK_04188","MHLDJHJA_02100","CKEGPAKG_02673","FHGKKJNF_02003","PKILBCIH_03600","EJOKNHIB_04065"
"hemE","","Uroporphyrinogen decarboxylase",581,581,1,1,1530,NA,NA,"",1064,1064,1064,"AIHABEGN_04608","JMHMHBON_04586","MOBEGOEH_04526","GDOIKAKM_04592","MPAHEGDA_04377","PEGBKDIG_04544","EDAOGEGO_04590","KOJFNNPD_04630","MLOHFGPA_04307","EGKOAKEK_04473","MHLDJHJA_04505","CKEGPAKG_04256","FHGKKJNF_04174","PKILBCIH_04605","EJOKNHIB_04708"
"lpxL","","Lipid A biosynthesis lauroyltransferase",581,581,1,1,5505,NA,NA,"",920,920,920,"AIHABEGN_03129","JMHMHBON_00025","MOBEGOEH_03044","GDOIKAKM_04036","MPAHEGDA_00766","PEGBKDIG_01351","EDAOGEGO_01944","KOJFNNPD_02715","MLOHFGPA_01081","EGKOAKEK_00723","MHLDJHJA_02405","CKEGPAKG_00361","FHGKKJNF_01826","PKILBCIH_01943","EJOKNHIB_00719"
"atpC","","ATP synthase epsilon chain",581,581,1,1,1386,NA,NA,"",419,419,419,"AIHABEGN_04391","JMHMHBON_04285","MOBEGOEH_04313","GDOIKAKM_04296","MPAHEGDA_03421","PEGBKDIG_03954","EDAOGEGO_04277","KOJFNNPD_04206","MLOHFGPA_03556","EGKOAKEK_04331","MHLDJHJA_03353","CKEGPAKG_03629","FHGKKJNF_01376","PKILBCIH_04095","EJOKNHIB_04409"
"apaG","","Protein ApaG",581,581,1,1,2512,NA,NA,"",377,377,377,"AIHABEGN_03912","JMHMHBON_03649","MOBEGOEH_03695","GDOIKAKM_03323","MPAHEGDA_01641","PEGBKDIG_04279","EDAOGEGO_03617","KOJFNNPD_03776","MLOHFGPA_00643","EGKOAKEK_03834","MHLDJHJA_04071","CKEGPAKG_02047","FHGKKJNF_02936","PKILBCIH_03475","EJOKNHIB_03688"
"casE","","CRISPR system Cascade subunit CasE",581,581,1,1,2975,NA,NA,"",650,650,650,"AIHABEGN_00421","JMHMHBON_00993","MOBEGOEH_00421","GDOIKAKM_00420","MPAHEGDA_03155","PEGBKDIG_00614","EDAOGEGO_01465","KOJFNNPD_00248","MLOHFGPA_03314","EGKOAKEK_00992","MHLDJHJA_01709","CKEGPAKG_00093","FHGKKJNF_03066","PKILBCIH_01826","EJOKNHIB_01165"
"rluA","","Dual-specificity RNA pseudouridine synthase RluA",581,581,1,1,2506,NA,NA,"",659,659,659,"AIHABEGN_03906","JMHMHBON_03655","MOBEGOEH_03701","GDOIKAKM_03329","MPAHEGDA_01635","PEGBKDIG_04273","EDAOGEGO_03611","KOJFNNPD_03770","MLOHFGPA_00637","EGKOAKEK_03828","MHLDJHJA_04065","CKEGPAKG_02041","FHGKKJNF_02930","PKILBCIH_03481","EJOKNHIB_03694"
"dam_2","","DNA adenine methylase",581,581,1,1,1644,NA,NA,"",836,836,836,"AIHABEGN_01927","JMHMHBON_02598","MOBEGOEH_02366","GDOIKAKM_02332","MPAHEGDA_01492","PEGBKDIG_00329","EDAOGEGO_00774","KOJFNNPD_01211","MLOHFGPA_04501","EGKOAKEK_02671","MHLDJHJA_00528","CKEGPAKG_00909","FHGKKJNF_00159","PKILBCIH_02343","EJOKNHIB_02427"
"gmhA","","Phosphoheptose isomerase",581,581,1,1,819,NA,NA,"",578,578,578,"AIHABEGN_03045","JMHMHBON_03263","MOBEGOEH_02753","GDOIKAKM_03236","MPAHEGDA_02042","PEGBKDIG_02043","EDAOGEGO_01859","KOJFNNPD_03047","MLOHFGPA_04509","EGKOAKEK_03339","MHLDJHJA_01254","CKEGPAKG_00954","FHGKKJNF_00553","PKILBCIH_02907","EJOKNHIB_03391"
"alaC","","Glutamate-pyruvate aminotransferase AlaC",581,581,1,1,3973,NA,NA,"",1238,1238,1238,"AIHABEGN_02621","JMHMHBON_02840","MOBEGOEH_02156","GDOIKAKM_02574","MPAHEGDA_01107","PEGBKDIG_01826","EDAOGEGO_01012","KOJFNNPD_02101","MLOHFGPA_03853","EGKOAKEK_02915","MHLDJHJA_00687","CKEGPAKG_01429","FHGKKJNF_00314","PKILBCIH_01004","EJOKNHIB_02869"
"alx","","Putative membrane-bound redox modulator Alx",581,581,1,1,2674,NA,NA,"",968,968,968,"AIHABEGN_00125","JMHMHBON_01289","MOBEGOEH_00125","GDOIKAKM_00124","MPAHEGDA_03507","PEGBKDIG_00911","EDAOGEGO_03032","KOJFNNPD_00545","MLOHFGPA_01402","EGKOAKEK_01288","MHLDJHJA_00197","CKEGPAKG_03161","FHGKKJNF_04017","PKILBCIH_02724","EJOKNHIB_00869"
"group_5398","","hypothetical protein",581,581,1,1,3045,NA,NA,"",515,515,515,"AIHABEGN_00632","JMHMHBON_00782","MOBEGOEH_00632","GDOIKAKM_00632","MPAHEGDA_03903","PEGBKDIG_00403","EDAOGEGO_01254","KOJFNNPD_00037","MLOHFGPA_02988","EGKOAKEK_00781","MHLDJHJA_02370","CKEGPAKG_00304","FHGKKJNF_00732","PKILBCIH_01615","EJOKNHIB_01376"
"ydjH_1","","putative sugar kinase YdjH",581,581,1,1,5359,NA,NA,"",947,947,947,"AIHABEGN_03270","JMHMHBON_00166","MOBEGOEH_03185","GDOIKAKM_03694","MPAHEGDA_00625","PEGBKDIG_01209","EDAOGEGO_02085","KOJFNNPD_02856","MLOHFGPA_01222","EGKOAKEK_00582","MHLDJHJA_01596","CKEGPAKG_00502","FHGKKJNF_03412","PKILBCIH_02084","EJOKNHIB_00578"
"greB","","Transcription elongation factor GreB",581,581,1,1,1665,NA,NA,"",473,473,473,"AIHABEGN_01908","JMHMHBON_02579","MOBEGOEH_02385","GDOIKAKM_02313","MPAHEGDA_01473","PEGBKDIG_00310","EDAOGEGO_00755","KOJFNNPD_01230","MLOHFGPA_03522","EGKOAKEK_02652","MHLDJHJA_00509","CKEGPAKG_00890","FHGKKJNF_00140","PKILBCIH_02362","EJOKNHIB_02446"
"group_5401","","Ferredoxin--NADP reductase",581,581,1,1,4184,NA,NA,"",1961,1961,1961,"AIHABEGN_02543","JMHMHBON_02762","MOBEGOEH_02234","GDOIKAKM_02496","MPAHEGDA_01029","PEGBKDIG_01748","EDAOGEGO_01090","KOJFNNPD_02179","MLOHFGPA_01757","EGKOAKEK_02836","MHLDJHJA_00765","CKEGPAKG_01351","FHGKKJNF_00236","PKILBCIH_01082","EJOKNHIB_02947"
"group_5402","","hypothetical protein",581,581,1,1,1490,NA,NA,"",1037,1037,1037,"AIHABEGN_01650","JMHMHBON_02322","MOBEGOEH_02642","GDOIKAKM_02055","MPAHEGDA_00950","PEGBKDIG_00053","EDAOGEGO_00497","KOJFNNPD_01487","MLOHFGPA_01525","EGKOAKEK_02395","MHLDJHJA_02876","CKEGPAKG_03280","FHGKKJNF_03555","PKILBCIH_03797","EJOKNHIB_02704"
"rfbG","","CDP-glucose 4,6-dehydratase",581,581,1,1,5760,NA,NA,"",1079,1079,1079,"AIHABEGN_03594","JMHMHBON_03472","MOBEGOEH_03509","GDOIKAKM_02877","MPAHEGDA_02374","PEGBKDIG_03129","EDAOGEGO_02707","KOJFNNPD_03663","MLOHFGPA_00732","EGKOAKEK_03547","MHLDJHJA_01937","CKEGPAKG_02810","FHGKKJNF_02284","PKILBCIH_03298","EJOKNHIB_03224"
"cbiN","","Cobalt transport protein CbiN",581,581,1,1,5681,NA,NA,"",281,281,281,"AIHABEGN_03665","JMHMHBON_03401","MOBEGOEH_03580","GDOIKAKM_02948","MPAHEGDA_03071","PEGBKDIG_04140","EDAOGEGO_02778","KOJFNNPD_04027","MLOHFGPA_04684","EGKOAKEK_03618","MHLDJHJA_03263","CKEGPAKG_04006","FHGKKJNF_03189","PKILBCIH_04255","EJOKNHIB_03295"
"cobD_1","","Cobalamin biosynthesis protein CobD",581,581,1,1,5694,NA,NA,"",959,959,959,"AIHABEGN_03653","JMHMHBON_03413","MOBEGOEH_03568","GDOIKAKM_02936","MPAHEGDA_03083","PEGBKDIG_04128","EDAOGEGO_02766","KOJFNNPD_04039","MLOHFGPA_00673","EGKOAKEK_03606","MHLDJHJA_03275","CKEGPAKG_04018","FHGKKJNF_03177","PKILBCIH_04243","EJOKNHIB_03283"
"group_5406","","hypothetical protein",581,581,1,1,4655,NA,NA,"",239,239,239,"AIHABEGN_01091","JMHMHBON_02207","MOBEGOEH_00731","GDOIKAKM_01091","MPAHEGDA_02674","PEGBKDIG_03689","EDAOGEGO_04111","KOJFNNPD_01064","MLOHFGPA_02040","EGKOAKEK_01475","MHLDJHJA_02753","CKEGPAKG_03904","FHGKKJNF_00447","PKILBCIH_03912","EJOKNHIB_01835"
"yqcC","","putative protein YqcC",581,581,1,1,2940,NA,NA,"",329,329,329,"AIHABEGN_00387","JMHMHBON_01027","MOBEGOEH_00387","GDOIKAKM_00386","MPAHEGDA_03236","PEGBKDIG_00648","EDAOGEGO_01499","KOJFNNPD_00282","MLOHFGPA_03092","EGKOAKEK_01026","MHLDJHJA_01675","CKEGPAKG_00059","FHGKKJNF_01283","PKILBCIH_01860","EJOKNHIB_01131"
"lptB_1","","Lipopolysaccharide export system ATP-binding protein LptB",581,581,1,1,2578,NA,NA,"",725,725,725,"AIHABEGN_00034","JMHMHBON_01380","MOBEGOEH_00033","GDOIKAKM_00033","MPAHEGDA_03721","PEGBKDIG_01002","EDAOGEGO_03123","KOJFNNPD_00636","MLOHFGPA_01311","EGKOAKEK_01379","MHLDJHJA_00288","CKEGPAKG_03007","FHGKKJNF_00890","PKILBCIH_02815","EJOKNHIB_00777"
"lspA","","Lipoprotein signal peptidase",581,581,1,1,14,NA,NA,"",500,500,500,"AIHABEGN_01590","JMHMHBON_01421","MOBEGOEH_01590","GDOIKAKM_01590","MPAHEGDA_02613","PEGBKDIG_02782","EDAOGEGO_00008","KOJFNNPD_02314","MLOHFGPA_03205","EGKOAKEK_02335","MHLDJHJA_03695","CKEGPAKG_03966","FHGKKJNF_03518","PKILBCIH_00437","EJOKNHIB_02335"
"ubiX","","Flavin prenyltransferase UbiX",581,581,1,1,3913,NA,NA,"",569,569,569,"AIHABEGN_02674","JMHMHBON_02892","MOBEGOEH_02103","GDOIKAKM_02627","MPAHEGDA_01160","PEGBKDIG_03306","EDAOGEGO_00959","KOJFNNPD_02048","MLOHFGPA_01735","EGKOAKEK_02968","MHLDJHJA_00634","CKEGPAKG_02444","FHGKKJNF_00367","PKILBCIH_00951","EJOKNHIB_02816"
"group_5411","","hypothetical protein",581,581,1,1,3648,NA,NA,"",749,749,749,"AIHABEGN_04527","JMHMHBON_04532","MOBEGOEH_04489","GDOIKAKM_04555","MPAHEGDA_00038","PEGBKDIG_04345","EDAOGEGO_04500","KOJFNNPD_04465","MLOHFGPA_04058","EGKOAKEK_04393","MHLDJHJA_04159","CKEGPAKG_04132","FHGKKJNF_02692","PKILBCIH_04489","EJOKNHIB_04552"
"dadX","","Alanine racemase, catabolic",581,581,1,1,4794,NA,NA,"",1070,1070,1070,"AIHABEGN_02347","JMHMHBON_00677","MOBEGOEH_01667","GDOIKAKM_01667","MPAHEGDA_00114","PEGBKDIG_02420","EDAOGEGO_03226","KOJFNNPD_01878","MLOHFGPA_02170","EGKOAKEK_00071","MHLDJHJA_03635","CKEGPAKG_01495","FHGKKJNF_02550","PKILBCIH_00782","EJOKNHIB_00071"
"ppa","","Inorganic pyrophosphatase",581,581,1,1,6064,NA,NA,"",530,530,530,"AIHABEGN_01363","JMHMHBON_01648","MOBEGOEH_01363","GDOIKAKM_01363","MPAHEGDA_03755","PEGBKDIG_01413","EDAOGEGO_00235","KOJFNNPD_02541","MLOHFGPA_02596","EGKOAKEK_02107","MHLDJHJA_03916","CKEGPAKG_01819","FHGKKJNF_01570","PKILBCIH_00209","EJOKNHIB_02107"
"group_5414","","hypothetical protein",581,581,1,1,1946,NA,NA,"",629,629,629,"AIHABEGN_04583","JMHMHBON_04510","MOBEGOEH_04416","GDOIKAKM_04516","MPAHEGDA_04111","PEGBKDIG_04367","EDAOGEGO_04444","KOJFNNPD_04584","MLOHFGPA_03917","EGKOAKEK_04449","MHLDJHJA_04138","CKEGPAKG_04055","FHGKKJNF_04527","PKILBCIH_04433","EJOKNHIB_04629"
"citE_2","","Citrate lyase subunit beta",581,581,1,1,377,NA,NA,"",908,908,908,"AIHABEGN_04005","JMHMHBON_03882","MOBEGOEH_03994","GDOIKAKM_03554","MPAHEGDA_02183","PEGBKDIG_02848","EDAOGEGO_03853","KOJFNNPD_03382","MLOHFGPA_02497","EGKOAKEK_03994","MHLDJHJA_02614","CKEGPAKG_02878","FHGKKJNF_03974","PKILBCIH_03207","EJOKNHIB_03986"
"nirD","","Nitrite reductase (NADH) small subunit",581,581,1,1,1635,NA,NA,"",326,326,326,"AIHABEGN_01935","JMHMHBON_02606","MOBEGOEH_04565","GDOIKAKM_02340","MPAHEGDA_01500","PEGBKDIG_00337","EDAOGEGO_00782","KOJFNNPD_01203","MLOHFGPA_04319","EGKOAKEK_02679","MHLDJHJA_00536","CKEGPAKG_00917","FHGKKJNF_00167","PKILBCIH_02335","EJOKNHIB_02419"
"fliE","","Flagellar hook-basal body complex protein FliE",581,581,1,1,4627,NA,NA,"",314,314,314,"AIHABEGN_01062","JMHMHBON_02178","MOBEGOEH_00760","GDOIKAKM_01062","MPAHEGDA_02646","PEGBKDIG_03660","EDAOGEGO_04140","KOJFNNPD_01035","MLOHFGPA_02069","EGKOAKEK_01504","MHLDJHJA_02782","CKEGPAKG_03933","FHGKKJNF_00418","PKILBCIH_03941","EJOKNHIB_01806"
"fumD","","Fumarase D",581,581,1,1,5252,NA,NA,"",212,212,212,"AIHABEGN_03368","JMHMHBON_00264","MOBEGOEH_03283","GDOIKAKM_03792","MPAHEGDA_00527","PEGBKDIG_01111","EDAOGEGO_02183","KOJFNNPD_02954","MLOHFGPA_03393","EGKOAKEK_00484","MHLDJHJA_01499","CKEGPAKG_00599","FHGKKJNF_00928","PKILBCIH_02182","EJOKNHIB_00480"
"group_5419","","hypothetical protein",581,581,1,1,2746,NA,NA,"",410,410,410,"AIHABEGN_00195","JMHMHBON_01219","MOBEGOEH_00195","GDOIKAKM_00194","MPAHEGDA_04263","PEGBKDIG_00841","EDAOGEGO_02962","KOJFNNPD_00475","MLOHFGPA_01472","EGKOAKEK_01218","MHLDJHJA_00127","CKEGPAKG_03231","FHGKKJNF_03267","PKILBCIH_02654","EJOKNHIB_00939"
"group_5420","","hypothetical protein",581,581,1,1,3090,NA,NA,"",632,632,632,"AIHABEGN_00596","JMHMHBON_00818","MOBEGOEH_00596","GDOIKAKM_00596","MPAHEGDA_03326","PEGBKDIG_00439","EDAOGEGO_01290","KOJFNNPD_00073","MLOHFGPA_02952","EGKOAKEK_00817","MHLDJHJA_02334","CKEGPAKG_00268","FHGKKJNF_00768","PKILBCIH_01651","EJOKNHIB_01340"
"lplT","","Lysophospholipid transporter LplT",581,581,1,1,2898,NA,NA,"",1202,1202,1202,"AIHABEGN_00343","JMHMHBON_01071","MOBEGOEH_00343","GDOIKAKM_00342","MPAHEGDA_03280","PEGBKDIG_00693","EDAOGEGO_01544","KOJFNNPD_00327","MLOHFGPA_03136","EGKOAKEK_01070","MHLDJHJA_01631","CKEGPAKG_00015","FHGKKJNF_01327","PKILBCIH_01904","EJOKNHIB_01087"
"group_5422","","hypothetical protein",581,581,1,1,3040,NA,NA,"",1100,1100,1100,"AIHABEGN_00636","JMHMHBON_00778","MOBEGOEH_00636","GDOIKAKM_00636","MPAHEGDA_03899","PEGBKDIG_00399","EDAOGEGO_01250","KOJFNNPD_00033","MLOHFGPA_02992","EGKOAKEK_00777","MHLDJHJA_02374","CKEGPAKG_00308","FHGKKJNF_00728","PKILBCIH_01611","EJOKNHIB_01380"
"group_5423","","hypothetical protein",581,581,1,1,4534,NA,NA,"",362,362,362,"AIHABEGN_00977","JMHMHBON_02093","MOBEGOEH_00845","GDOIKAKM_00977","MPAHEGDA_02911","PEGBKDIG_03467","EDAOGEGO_02498","KOJFNNPD_00950","MLOHFGPA_03433","EGKOAKEK_01589","MHLDJHJA_03407","CKEGPAKG_03531","FHGKKJNF_01455","PKILBCIH_01269","EJOKNHIB_01721"
"group_5424","","hypothetical protein",581,581,1,1,3066,NA,NA,"",215,215,215,"AIHABEGN_00618","JMHMHBON_00796","MOBEGOEH_00618","GDOIKAKM_00618","MPAHEGDA_03304","PEGBKDIG_00417","EDAOGEGO_01268","KOJFNNPD_00051","MLOHFGPA_02974","EGKOAKEK_00795","MHLDJHJA_02356","CKEGPAKG_00290","FHGKKJNF_00746","PKILBCIH_01629","EJOKNHIB_01362"
"zraP","","Zinc resistance-associated protein",581,581,1,1,1525,NA,NA,"",455,455,455,"AIHABEGN_04613","JMHMHBON_04591","MOBEGOEH_04531","GDOIKAKM_04597","MPAHEGDA_04372","PEGBKDIG_04539","EDAOGEGO_04585","KOJFNNPD_04625","MLOHFGPA_04312","EGKOAKEK_04478","MHLDJHJA_04500","CKEGPAKG_04261","FHGKKJNF_04169","PKILBCIH_04610","EJOKNHIB_04713"
"trpR","","Trp operon repressor",581,581,1,1,80,NA,NA,"",326,326,326,"AIHABEGN_01524","JMHMHBON_01487","MOBEGOEH_01524","GDOIKAKM_01524","MPAHEGDA_02547","PEGBKDIG_02716","EDAOGEGO_00074","KOJFNNPD_02380","MLOHFGPA_02738","EGKOAKEK_02269","MHLDJHJA_03126","CKEGPAKG_03473","FHGKKJNF_01065","PKILBCIH_00371","EJOKNHIB_02269"
"yjhH","","putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH",581,581,1,1,1695,NA,NA,"",905,905,905,"AIHABEGN_01879","JMHMHBON_02550","MOBEGOEH_02414","GDOIKAKM_02284","MPAHEGDA_01444","PEGBKDIG_00281","EDAOGEGO_00726","KOJFNNPD_01259","MLOHFGPA_03493","EGKOAKEK_02623","MHLDJHJA_00480","CKEGPAKG_00861","FHGKKJNF_00111","PKILBCIH_02391","EJOKNHIB_02475"
"lepB","","Signal peptidase I",581,581,1,1,4073,NA,NA,"",974,974,974,"AIHABEGN_02437","JMHMHBON_02656","MOBEGOEH_02340","GDOIKAKM_02390","MPAHEGDA_02976","PEGBKDIG_01642","EDAOGEGO_01197","KOJFNNPD_02286","MLOHFGPA_04357","EGKOAKEK_02729","MHLDJHJA_04041","CKEGPAKG_01245","FHGKKJNF_02509","PKILBCIH_01189","EJOKNHIB_03054"
