"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","NDSU7","SRR7010294","SRR14766451","SRR15146546","SRR28323382","SRR23043676","SRR14766379","SRR5905513","SRR14766388","SRR6310053","SRR14766438","SRR23043674","SRR14766396","SRR28830416","SRR16297816"
"pduD","","Propanediol dehydratase medium subunit",581,581,1,1,5705,NA,NA,"",674,674,674,"IGPMGEKP_03379","FNDKDPDO_03521","JKFJINKE_02127","NAPOKNNJ_03015","KOLBENFC_03493","MKCMHNPK_03498","LAONLALK_03668","JLGLOGEO_03669","NAOOLHEA_02928","DNOEEKHJ_04004","EJBBKOOG_03276","HLOGJBDP_03649","OHGNPAHP_03705","KJPJOPGC_03604","IIHPGJAB_03600"
"cytR","","HTH-type transcriptional repressor CytR",581,581,1,1,2187,NA,NA,"",1025,1025,1025,"IGPMGEKP_03258","FNDKDPDO_02249","JKFJINKE_02966","NAPOKNNJ_03937","KOLBENFC_04124","MKCMHNPK_04123","LAONLALK_03144","JLGLOGEO_03229","NAOOLHEA_02844","DNOEEKHJ_03369","EJBBKOOG_03856","HLOGJBDP_04175","OHGNPAHP_03846","KJPJOPGC_04194","IIHPGJAB_04102"
"yfgG","","Protein YfgG",581,581,1,1,4157,NA,NA,"",191,191,191,"IGPMGEKP_01108","FNDKDPDO_00970","JKFJINKE_00742","NAPOKNNJ_03369","KOLBENFC_02805","MKCMHNPK_02468","LAONLALK_00227","JLGLOGEO_00698","NAOOLHEA_02040","DNOEEKHJ_02853","EJBBKOOG_01771","HLOGJBDP_02861","OHGNPAHP_02578","KJPJOPGC_02634","IIHPGJAB_02809"
"thiD","","Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase",581,581,1,1,5866,NA,NA,"",800,800,800,"IGPMGEKP_03487","FNDKDPDO_01322","JKFJINKE_00594","NAPOKNNJ_02907","KOLBENFC_03601","MKCMHNPK_03606","LAONLALK_02164","JLGLOGEO_01663","NAOOLHEA_01269","DNOEEKHJ_03204","EJBBKOOG_02131","HLOGJBDP_03541","OHGNPAHP_03597","KJPJOPGC_03496","IIHPGJAB_03492"
"livF","","High-affinity branched-chain amino acid transport ATP-binding protein LivF",581,581,1,1,1724,NA,NA,"",713,713,713,"IGPMGEKP_01972","FNDKDPDO_00056","JKFJINKE_00114","NAPOKNNJ_02085","KOLBENFC_02452","MKCMHNPK_02255","LAONLALK_00348","JLGLOGEO_00182","NAOOLHEA_00114","DNOEEKHJ_00829","EJBBKOOG_01046","HLOGJBDP_02509","OHGNPAHP_02318","KJPJOPGC_02122","IIHPGJAB_02456"
"group_5162","","hypothetical protein",581,581,1,1,3635,NA,NA,"",242,242,242,"IGPMGEKP_04561","FNDKDPDO_03424","JKFJINKE_03181","NAPOKNNJ_04405","KOLBENFC_04485","MKCMHNPK_04474","LAONLALK_00816","JLGLOGEO_02071","NAOOLHEA_04172","DNOEEKHJ_04348","EJBBKOOG_04111","HLOGJBDP_04492","OHGNPAHP_00539","KJPJOPGC_04529","IIHPGJAB_04502"
"yhbU","","putative protease YhbU",581,581,1,1,2625,NA,NA,"",995,995,995,"IGPMGEKP_01657","FNDKDPDO_02129","JKFJINKE_00703","NAPOKNNJ_01268","KOLBENFC_00820","MKCMHNPK_00080","LAONLALK_01301","JLGLOGEO_03009","NAOOLHEA_02102","DNOEEKHJ_00079","EJBBKOOG_01679","HLOGJBDP_01340","OHGNPAHP_01031","KJPJOPGC_00590","IIHPGJAB_01332"
"yiiM","","Protein YiiM",581,581,1,1,2275,NA,NA,"",689,689,689,"IGPMGEKP_03295","FNDKDPDO_02286","JKFJINKE_03003","NAPOKNNJ_03900","KOLBENFC_04161","MKCMHNPK_04160","LAONLALK_03181","JLGLOGEO_03192","NAOOLHEA_02807","DNOEEKHJ_03332","EJBBKOOG_03819","HLOGJBDP_04212","OHGNPAHP_03883","KJPJOPGC_04157","IIHPGJAB_04139"
"group_5165","","hypothetical protein",581,581,1,1,3654,NA,NA,"",1547,1547,1547,"IGPMGEKP_04580","FNDKDPDO_03443","JKFJINKE_03162","NAPOKNNJ_04386","KOLBENFC_04504","MKCMHNPK_04493","LAONLALK_00835","JLGLOGEO_02052","NAOOLHEA_04191","DNOEEKHJ_04329","EJBBKOOG_04130","HLOGJBDP_04511","OHGNPAHP_00520","KJPJOPGC_04510","IIHPGJAB_04483"
"gmhB","","D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase",581,581,1,1,2340,NA,NA,"",566,566,566,"IGPMGEKP_03217","FNDKDPDO_03130","JKFJINKE_02050","NAPOKNNJ_03280","KOLBENFC_03693","MKCMHNPK_03892","LAONLALK_03021","JLGLOGEO_03773","NAOOLHEA_03415","DNOEEKHJ_03556","EJBBKOOG_03465","HLOGJBDP_03944","OHGNPAHP_04196","KJPJOPGC_03706","IIHPGJAB_03671"
"group_5167","","hypothetical protein",581,581,1,1,4859,NA,NA,"",173,173,173,"IGPMGEKP_00577","FNDKDPDO_01212","JKFJINKE_02212","NAPOKNNJ_00611","KOLBENFC_00610","MKCMHNPK_01728","LAONLALK_01706","JLGLOGEO_00387","NAOOLHEA_03525","DNOEEKHJ_01215","EJBBKOOG_01248","HLOGJBDP_00134","OHGNPAHP_00678","KJPJOPGC_01736","IIHPGJAB_00133"
"bssS","","Biofilm regulator BssS",581,581,1,1,5498,NA,NA,"",254,254,254,"IGPMGEKP_02713","FNDKDPDO_01921","JKFJINKE_04636","NAPOKNNJ_00028","KOLBENFC_00028","MKCMHNPK_03089","LAONLALK_02116","JLGLOGEO_03107","NAOOLHEA_03158","DNOEEKHJ_02531","EJBBKOOG_02614","HLOGJBDP_00717","OHGNPAHP_03474","KJPJOPGC_03376","IIHPGJAB_00716"
"csgA","","Major curlin subunit",581,581,1,1,5518,NA,NA,"",455,455,455,"IGPMGEKP_02730","FNDKDPDO_01938","JKFJINKE_04396","NAPOKNNJ_00011","KOLBENFC_00011","MKCMHNPK_03072","LAONLALK_02133","JLGLOGEO_03090","NAOOLHEA_03175","DNOEEKHJ_02514","EJBBKOOG_02631","HLOGJBDP_00734","OHGNPAHP_03491","KJPJOPGC_03393","IIHPGJAB_00733"
"glyA_1","","Serine hydroxymethyltransferase",581,581,1,1,4100,NA,NA,"",1253,1253,1253,"IGPMGEKP_01162","FNDKDPDO_02063","JKFJINKE_04449","NAPOKNNJ_03423","KOLBENFC_02752","MKCMHNPK_02415","LAONLALK_01798","JLGLOGEO_00752","NAOOLHEA_02460","DNOEEKHJ_03909","EJBBKOOG_02679","HLOGJBDP_02808","OHGNPAHP_02525","KJPJOPGC_02688","IIHPGJAB_02756"
"fkpB","","FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase",581,581,1,1,13,NA,NA,"",449,449,449,"IGPMGEKP_00438","FNDKDPDO_03389","JKFJINKE_03803","NAPOKNNJ_04067","KOLBENFC_01900","MKCMHNPK_01160","LAONLALK_04208","JLGLOGEO_01272","NAOOLHEA_04127","DNOEEKHJ_01494","EJBBKOOG_02310","HLOGJBDP_02342","OHGNPAHP_01627","KJPJOPGC_01164","IIHPGJAB_01905"
"group_5172","","hypothetical protein",581,581,1,1,272,NA,NA,"",293,293,293,"IGPMGEKP_04297","FNDKDPDO_04367","JKFJINKE_04337","NAPOKNNJ_03644","KOLBENFC_03910","MKCMHNPK_04060","LAONLALK_03353","JLGLOGEO_04070","NAOOLHEA_04421","DNOEEKHJ_04646","EJBBKOOG_01404","HLOGJBDP_04112","OHGNPAHP_04466","KJPJOPGC_04075","IIHPGJAB_03888"
"qorA","","Quinone oxidoreductase 1",581,581,1,1,2051,NA,NA,"",983,983,983,"IGPMGEKP_00045","FNDKDPDO_03614","JKFJINKE_03380","NAPOKNNJ_02770","KOLBENFC_02293","MKCMHNPK_01552","LAONLALK_03837","JLGLOGEO_03728","NAOOLHEA_03315","DNOEEKHJ_04247","EJBBKOOG_03399","HLOGJBDP_01949","OHGNPAHP_02021","KJPJOPGC_01558","IIHPGJAB_02298"
"ldcA","","Murein tetrapeptide carboxypeptidase",581,581,1,1,4796,NA,NA,"",914,914,914,"IGPMGEKP_00516","FNDKDPDO_03304","JKFJINKE_01617","NAPOKNNJ_00672","KOLBENFC_00671","MKCMHNPK_01668","LAONLALK_03442","JLGLOGEO_04034","NAOOLHEA_01046","DNOEEKHJ_01154","EJBBKOOG_01310","HLOGJBDP_00073","OHGNPAHP_00617","KJPJOPGC_01675","IIHPGJAB_00072"
"ycgR","","Flagellar brake protein YcgR",581,581,1,1,4798,NA,NA,"",680,680,680,"IGPMGEKP_00518","FNDKDPDO_03302","JKFJINKE_01615","NAPOKNNJ_00670","KOLBENFC_00669","MKCMHNPK_01670","LAONLALK_03440","JLGLOGEO_04036","NAOOLHEA_01044","DNOEEKHJ_01156","EJBBKOOG_01308","HLOGJBDP_00075","OHGNPAHP_00619","KJPJOPGC_01677","IIHPGJAB_00074"
"ipdC_2","","Indole-3-pyruvate decarboxylase",581,581,1,1,3976,NA,NA,"",1157,1157,1157,"IGPMGEKP_01006","FNDKDPDO_00868","JKFJINKE_02772","NAPOKNNJ_03823","KOLBENFC_02907","MKCMHNPK_02570","LAONLALK_00124","JLGLOGEO_00596","NAOOLHEA_01938","DNOEEKHJ_02955","EJBBKOOG_01873","HLOGJBDP_02963","OHGNPAHP_02680","KJPJOPGC_02532","IIHPGJAB_02911"
"group_5177","","hypothetical protein",581,581,1,1,161,NA,NA,"",386,386,386,"IGPMGEKP_01240","FNDKDPDO_04464","JKFJINKE_03777","NAPOKNNJ_02497","KOLBENFC_03095","MKCMHNPK_03027","LAONLALK_03782","JLGLOGEO_02246","NAOOLHEA_03839","DNOEEKHJ_01908","EJBBKOOG_04379","HLOGJBDP_03417","OHGNPAHP_02867","KJPJOPGC_03035","IIHPGJAB_03099"
"group_5178","","hypothetical protein",581,581,1,1,1465,NA,NA,"",323,323,323,"IGPMGEKP_04013","FNDKDPDO_03363","JKFJINKE_02934","NAPOKNNJ_01860","KOLBENFC_02678","MKCMHNPK_02029","LAONLALK_02407","JLGLOGEO_03529","NAOOLHEA_04033","DNOEEKHJ_01055","EJBBKOOG_03112","HLOGJBDP_02734","OHGNPAHP_02093","KJPJOPGC_02348","IIHPGJAB_02682"
"nrdG","","Anaerobic ribonucleoside-triphosphate reductase-activating protein",581,581,1,1,6082,NA,NA,"",464,464,464,"IGPMGEKP_00227","FNDKDPDO_01494","JKFJINKE_02241","NAPOKNNJ_02588","KOLBENFC_02111","MKCMHNPK_01371","LAONLALK_01395","JLGLOGEO_04277","NAOOLHEA_01450","DNOEEKHJ_01705","EJBBKOOG_01952","HLOGJBDP_02131","OHGNPAHP_01839","KJPJOPGC_01376","IIHPGJAB_02116"
"yedF","","Putative sulfur carrier protein YedF",581,581,1,1,4629,NA,NA,"",233,233,233,"IGPMGEKP_02294","FNDKDPDO_00521","JKFJINKE_02886","NAPOKNNJ_01437","KOLBENFC_01804","MKCMHNPK_01064","LAONLALK_00957","JLGLOGEO_01930","NAOOLHEA_03718","DNOEEKHJ_03686","EJBBKOOG_02344","HLOGJBDP_01815","OHGNPAHP_00397","KJPJOPGC_00759","IIHPGJAB_01501"
"pxpB","","5-oxoprolinase subunit B",581,581,1,1,290,NA,NA,"",656,656,656,"IGPMGEKP_04278","FNDKDPDO_04007","JKFJINKE_03730","NAPOKNNJ_03626","KOLBENFC_03928","MKCMHNPK_04042","LAONLALK_03371","JLGLOGEO_04088","NAOOLHEA_04111","DNOEEKHJ_04575","EJBBKOOG_01422","HLOGJBDP_04094","OHGNPAHP_04484","KJPJOPGC_04057","IIHPGJAB_03906"
"csgE","","Curli production assembly/transport component CsgE",581,581,1,1,5521,NA,NA,"",395,395,395,"IGPMGEKP_02733","FNDKDPDO_04513","JKFJINKE_04507","NAPOKNNJ_00008","KOLBENFC_00008","MKCMHNPK_03069","LAONLALK_04552","JLGLOGEO_04575","NAOOLHEA_04596","DNOEEKHJ_04670","EJBBKOOG_04601","HLOGJBDP_00737","OHGNPAHP_03494","KJPJOPGC_03396","IIHPGJAB_00736"
"group_5183","","hypothetical protein",581,581,1,1,3649,NA,NA,"",401,401,401,"IGPMGEKP_04575","FNDKDPDO_03438","JKFJINKE_03167","NAPOKNNJ_04391","KOLBENFC_04499","MKCMHNPK_04488","LAONLALK_00830","JLGLOGEO_02057","NAOOLHEA_04186","DNOEEKHJ_04334","EJBBKOOG_04125","HLOGJBDP_04506","OHGNPAHP_00525","KJPJOPGC_04515","IIHPGJAB_04488"
"group_5184","","hypothetical protein",581,581,1,1,6150,NA,NA,"",527,527,527,"IGPMGEKP_00292","FNDKDPDO_03812","JKFJINKE_04152","NAPOKNNJ_04348","KOLBENFC_02046","MKCMHNPK_01306","LAONLALK_01129","JLGLOGEO_01418","NAOOLHEA_03870","DNOEEKHJ_01640","EJBBKOOG_04010","HLOGJBDP_02196","OHGNPAHP_01774","KJPJOPGC_01311","IIHPGJAB_02051"
"group_5185","","hypothetical protein",581,581,1,1,3115,NA,NA,"",134,134,134,"IGPMGEKP_03726","FNDKDPDO_00223","JKFJINKE_00359","NAPOKNNJ_00775","KOLBENFC_01313","MKCMHNPK_00573","LAONLALK_00801","JLGLOGEO_02772","NAOOLHEA_00606","DNOEEKHJ_00573","EJBBKOOG_00096","HLOGJBDP_00847","OHGNPAHP_01525","KJPJOPGC_00096","IIHPGJAB_00839"
"trxB","","Thioredoxin reductase",581,581,1,1,4360,NA,NA,"",968,968,968,"IGPMGEKP_02435","FNDKDPDO_02685","JKFJINKE_02317","NAPOKNNJ_01679","KOLBENFC_01562","MKCMHNPK_00822","LAONLALK_02339","JLGLOGEO_01537","NAOOLHEA_01742","DNOEEKHJ_02360","EJBBKOOG_02754","HLOGJBDP_01573","OHGNPAHP_00154","KJPJOPGC_01001","IIHPGJAB_01745"
"sucD","","Succinate--CoA ligase [ADP-forming] subunit alpha",581,581,1,1,277,NA,NA,"",869,869,869,"IGPMGEKP_04292","FNDKDPDO_03994","JKFJINKE_03717","NAPOKNNJ_03639","KOLBENFC_03915","MKCMHNPK_04055","LAONLALK_03358","JLGLOGEO_04075","NAOOLHEA_04098","DNOEEKHJ_04562","EJBBKOOG_01409","HLOGJBDP_04107","OHGNPAHP_04471","KJPJOPGC_04070","IIHPGJAB_03893"
"rfbB","","dTDP-glucose 4,6-dehydratase",581,581,1,1,5766,NA,NA,"",1085,1085,1085,"IGPMGEKP_03436","FNDKDPDO_01373","JKFJINKE_03681","NAPOKNNJ_02958","KOLBENFC_03550","MKCMHNPK_03555","LAONLALK_03903","JLGLOGEO_01612","NAOOLHEA_01320","DNOEEKHJ_03255","EJBBKOOG_02182","HLOGJBDP_03592","OHGNPAHP_03648","KJPJOPGC_03547","IIHPGJAB_03543"
"group_5189","","hypothetical protein",581,581,1,1,759,NA,NA,"",275,275,275,"IGPMGEKP_01325","FNDKDPDO_00743","JKFJINKE_03039","NAPOKNNJ_02412","KOLBENFC_03180","MKCMHNPK_02942","LAONLALK_02620","JLGLOGEO_02330","NAOOLHEA_00466","DNOEEKHJ_01992","EJBBKOOG_00752","HLOGJBDP_03333","OHGNPAHP_02951","KJPJOPGC_02949","IIHPGJAB_03184"
"ugd","","UDP-glucose 6-dehydrogenase",581,581,1,1,5745,NA,NA,"",1166,1166,1166,"IGPMGEKP_03418","FNDKDPDO_03560","JKFJINKE_03982","NAPOKNNJ_02976","KOLBENFC_03532","MKCMHNPK_03537","LAONLALK_03707","JLGLOGEO_04406","NAOOLHEA_02967","DNOEEKHJ_04043","EJBBKOOG_04395","HLOGJBDP_03610","OHGNPAHP_03666","KJPJOPGC_03565","IIHPGJAB_03561"
"recA","","Protein RecA",581,581,1,1,3156,NA,NA,"",1061,1061,1061,"IGPMGEKP_02845","FNDKDPDO_00266","JKFJINKE_00316","NAPOKNNJ_00818","KOLBENFC_01270","MKCMHNPK_00530","LAONLALK_00758","JLGLOGEO_01007","NAOOLHEA_00649","DNOEEKHJ_00530","EJBBKOOG_00139","HLOGJBDP_00890","OHGNPAHP_01482","KJPJOPGC_00139","IIHPGJAB_00882"
"elbB","","Glyoxalase ElbB",581,581,1,1,2569,NA,NA,"",653,653,653,"IGPMGEKP_01602","FNDKDPDO_02184","JKFJINKE_00648","NAPOKNNJ_01323","KOLBENFC_00765","MKCMHNPK_00025","LAONLALK_01355","JLGLOGEO_03064","NAOOLHEA_02157","DNOEEKHJ_00025","EJBBKOOG_01734","HLOGJBDP_01395","OHGNPAHP_00976","KJPJOPGC_00645","IIHPGJAB_01387"
"metJ","","Met repressor",581,581,1,1,2182,NA,NA,"",317,317,317,"IGPMGEKP_03253","FNDKDPDO_02244","JKFJINKE_03047","NAPOKNNJ_03942","KOLBENFC_04119","MKCMHNPK_04118","LAONLALK_03139","JLGLOGEO_03234","NAOOLHEA_02849","DNOEEKHJ_03374","EJBBKOOG_03896","HLOGJBDP_04170","OHGNPAHP_03841","KJPJOPGC_04199","IIHPGJAB_04097"
"yfcP_2","","putative fimbrial-like protein YfcP",581,581,1,1,2391,NA,NA,"",530,530,530,"IGPMGEKP_03167","FNDKDPDO_03080","JKFJINKE_02000","NAPOKNNJ_03230","KOLBENFC_03743","MKCMHNPK_03842","LAONLALK_02971","JLGLOGEO_03823","NAOOLHEA_03465","DNOEEKHJ_03606","EJBBKOOG_03515","HLOGJBDP_03894","OHGNPAHP_04146","KJPJOPGC_03756","IIHPGJAB_03721"
"wzb","","Low molecular weight protein-tyrosine-phosphatase Wzb",581,581,1,1,5786,NA,NA,"",449,449,449,"IGPMGEKP_03456","FNDKDPDO_01353","JKFJINKE_03661","NAPOKNNJ_02938","KOLBENFC_03570","MKCMHNPK_03575","LAONLALK_03923","JLGLOGEO_01632","NAOOLHEA_01300","DNOEEKHJ_03235","EJBBKOOG_02162","HLOGJBDP_03572","OHGNPAHP_03628","KJPJOPGC_03527","IIHPGJAB_03523"
"dnaT_1","","Primosomal protein 1",581,581,1,1,6199,NA,NA,"",539,539,539,"IGPMGEKP_00336","FNDKDPDO_02561","JKFJINKE_04030","NAPOKNNJ_04303","KOLBENFC_02002","MKCMHNPK_01262","LAONLALK_01174","JLGLOGEO_01374","NAOOLHEA_02633","DNOEEKHJ_01596","EJBBKOOG_02208","HLOGJBDP_02240","OHGNPAHP_01729","KJPJOPGC_01266","IIHPGJAB_02007"
"flgG","","Flagellar basal-body rod protein FlgG",581,581,1,1,5480,NA,NA,"",782,782,782,"IGPMGEKP_02695","FNDKDPDO_01903","JKFJINKE_03098","NAPOKNNJ_00046","KOLBENFC_00046","MKCMHNPK_03107","LAONLALK_02098","JLGLOGEO_03125","NAOOLHEA_03140","DNOEEKHJ_02549","EJBBKOOG_02596","HLOGJBDP_00699","OHGNPAHP_03456","KJPJOPGC_03358","IIHPGJAB_00698"
"group_5198","","hypothetical protein",581,581,1,1,6092,NA,NA,"",101,101,101,"IGPMGEKP_00237","FNDKDPDO_01504","JKFJINKE_02251","NAPOKNNJ_02578","KOLBENFC_02101","MKCMHNPK_01361","LAONLALK_01385","JLGLOGEO_04287","NAOOLHEA_01460","DNOEEKHJ_01695","EJBBKOOG_01942","HLOGJBDP_02141","OHGNPAHP_01829","KJPJOPGC_01366","IIHPGJAB_02106"
"group_5199","","hypothetical protein",581,581,1,1,54,NA,NA,"",713,713,713,"IGPMGEKP_00398","FNDKDPDO_02499","JKFJINKE_03440","NAPOKNNJ_04027","KOLBENFC_01940","MKCMHNPK_01200","LAONLALK_01236","JLGLOGEO_01312","NAOOLHEA_02695","DNOEEKHJ_01534","EJBBKOOG_02270","HLOGJBDP_02302","OHGNPAHP_01667","KJPJOPGC_01204","IIHPGJAB_01945"
"emrE","","Multidrug transporter EmrE",581,581,1,1,4955,NA,NA,"",338,338,338,"IGPMGEKP_00664","FNDKDPDO_01125","JKFJINKE_01253","NAPOKNNJ_00524","KOLBENFC_00523","MKCMHNPK_01815","LAONLALK_04374","JLGLOGEO_00474","NAOOLHEA_03981","DNOEEKHJ_01302","EJBBKOOG_02517","HLOGJBDP_00221","OHGNPAHP_00765","KJPJOPGC_01823","IIHPGJAB_00220"
"group_5201","","hypothetical protein",581,581,1,1,4121,NA,NA,"",776,776,776,"IGPMGEKP_01141","FNDKDPDO_02042","JKFJINKE_03583","NAPOKNNJ_03402","KOLBENFC_02773","MKCMHNPK_02436","LAONLALK_01819","JLGLOGEO_00731","NAOOLHEA_04018","DNOEEKHJ_03888","EJBBKOOG_02700","HLOGJBDP_02829","OHGNPAHP_02546","KJPJOPGC_02667","IIHPGJAB_02777"
"araB_2","","Ribulokinase",581,581,1,1,2497,NA,NA,"",533,533,533,"IGPMGEKP_03064","FNDKDPDO_01595","JKFJINKE_01891","NAPOKNNJ_03127","KOLBENFC_03846","MKCMHNPK_03739","LAONLALK_01064","JLGLOGEO_02674","NAOOLHEA_02263","DNOEEKHJ_03826","EJBBKOOG_03314","HLOGJBDP_03792","OHGNPAHP_04238","KJPJOPGC_03860","IIHPGJAB_03824"
"cysL","","HTH-type transcriptional regulator CysL",581,581,1,1,4295,NA,NA,"",890,890,890,"IGPMGEKP_02494","FNDKDPDO_02744","JKFJINKE_03833","NAPOKNNJ_01738","KOLBENFC_01503","MKCMHNPK_00763","LAONLALK_03498","JLGLOGEO_01596","NAOOLHEA_01683","DNOEEKHJ_02301","EJBBKOOG_04238","HLOGJBDP_01514","OHGNPAHP_00095","KJPJOPGC_01060","IIHPGJAB_01804"
"manZ_3","","PTS system mannose-specific EIID component",581,581,1,1,1475,NA,NA,"",857,857,857,"IGPMGEKP_04003","FNDKDPDO_03373","JKFJINKE_02924","NAPOKNNJ_01870","KOLBENFC_02668","MKCMHNPK_02039","LAONLALK_02417","JLGLOGEO_03539","NAOOLHEA_04043","DNOEEKHJ_01045","EJBBKOOG_03122","HLOGJBDP_02724","OHGNPAHP_02103","KJPJOPGC_02338","IIHPGJAB_02672"
"dppB_2","","Dipeptide transport system permease protein DppB",581,581,1,1,5399,NA,NA,"",974,974,974,"IGPMGEKP_02618","FNDKDPDO_00702","JKFJINKE_04293","NAPOKNNJ_00123","KOLBENFC_00122","MKCMHNPK_03184","LAONLALK_04315","JLGLOGEO_01251","NAOOLHEA_00979","DNOEEKHJ_02626","EJBBKOOG_00664","HLOGJBDP_00622","OHGNPAHP_03379","KJPJOPGC_03281","IIHPGJAB_00621"
"group_5206","","hypothetical protein",581,581,1,1,4817,NA,NA,"",278,278,278,"IGPMGEKP_00535","FNDKDPDO_01254","JKFJINKE_02170","NAPOKNNJ_00653","KOLBENFC_00652","MKCMHNPK_01687","LAONLALK_01748","JLGLOGEO_00345","NAOOLHEA_01027","DNOEEKHJ_01173","EJBBKOOG_01290","HLOGJBDP_00092","OHGNPAHP_00636","KJPJOPGC_01694","IIHPGJAB_00091"
"group_5207","","hypothetical protein",581,581,1,1,5918,NA,NA,"",1160,1160,1160,"IGPMGEKP_03920","FNDKDPDO_01274","JKFJINKE_00546","NAPOKNNJ_02859","KOLBENFC_03649","MKCMHNPK_03654","LAONLALK_02212","JLGLOGEO_01711","NAOOLHEA_01221","DNOEEKHJ_03156","EJBBKOOG_02083","HLOGJBDP_03493","OHGNPAHP_03549","KJPJOPGC_03448","IIHPGJAB_03444"
"group_5208","","hypothetical protein",581,581,1,1,6182,NA,NA,"",203,203,203,"IGPMGEKP_00323","FNDKDPDO_02574","JKFJINKE_04017","NAPOKNNJ_04317","KOLBENFC_02015","MKCMHNPK_01275","LAONLALK_01161","JLGLOGEO_01387","NAOOLHEA_02620","DNOEEKHJ_01609","EJBBKOOG_02195","HLOGJBDP_02227","OHGNPAHP_01743","KJPJOPGC_01279","IIHPGJAB_02020"
"hyaD_2","","Hydrogenase 1 maturation protease",581,581,1,1,4807,NA,NA,"",596,596,596,"IGPMGEKP_00527","FNDKDPDO_03293","JKFJINKE_01606","NAPOKNNJ_00661","KOLBENFC_00660","MKCMHNPK_01679","LAONLALK_03431","JLGLOGEO_04045","NAOOLHEA_01035","DNOEEKHJ_01165","EJBBKOOG_01299","HLOGJBDP_00084","OHGNPAHP_00628","KJPJOPGC_01686","IIHPGJAB_00083"
"rep_1","","ATP-dependent DNA helicase Rep",581,581,1,1,6178,NA,NA,"",1715,1841,1836,"IGPMGEKP_00319","FNDKDPDO_04656","JKFJINKE_04133","NAPOKNNJ_04321","KOLBENFC_02019","MKCMHNPK_01279","LAONLALK_01156","JLGLOGEO_01391","NAOOLHEA_04654","DNOEEKHJ_01613","EJBBKOOG_02191","HLOGJBDP_02223","OHGNPAHP_01747","KJPJOPGC_01284","IIHPGJAB_02024"
"sdhD","","Succinate dehydrogenase hydrophobic membrane anchor subunit",581,581,1,1,283,NA,NA,"",347,347,347,"IGPMGEKP_04286","FNDKDPDO_04000","JKFJINKE_03723","NAPOKNNJ_03633","KOLBENFC_03921","MKCMHNPK_04049","LAONLALK_03364","JLGLOGEO_04081","NAOOLHEA_04104","DNOEEKHJ_04568","EJBBKOOG_01415","HLOGJBDP_04101","OHGNPAHP_04477","KJPJOPGC_04064","IIHPGJAB_03899"
"group_5211","","hypothetical protein",581,581,1,1,3984,NA,NA,"",362,362,362,"IGPMGEKP_01015","FNDKDPDO_00877","JKFJINKE_02782","NAPOKNNJ_03832","KOLBENFC_02898","MKCMHNPK_02561","LAONLALK_00133","JLGLOGEO_00605","NAOOLHEA_01947","DNOEEKHJ_02946","EJBBKOOG_01864","HLOGJBDP_02954","OHGNPAHP_02671","KJPJOPGC_02541","IIHPGJAB_02902"
"recX","","Regulatory protein RecX",581,581,1,1,3155,NA,NA,"",539,539,539,"IGPMGEKP_02844","FNDKDPDO_00265","JKFJINKE_00317","NAPOKNNJ_00817","KOLBENFC_01271","MKCMHNPK_00531","LAONLALK_00759","JLGLOGEO_01008","NAOOLHEA_00648","DNOEEKHJ_00531","EJBBKOOG_00138","HLOGJBDP_00889","OHGNPAHP_01483","KJPJOPGC_00138","IIHPGJAB_00881"
"torA","","Trimethylamine-N-oxide reductase 1",581,581,1,1,1426,NA,NA,"",2552,2552,2552,"IGPMGEKP_04043","FNDKDPDO_02828","JKFJINKE_01392","NAPOKNNJ_04163","KOLBENFC_04316","MKCMHNPK_04376","LAONLALK_02630","JLGLOGEO_03420","NAOOLHEA_02972","DNOEEKHJ_04200","EJBBKOOG_02955","HLOGJBDP_04367","OHGNPAHP_04380","KJPJOPGC_04385","IIHPGJAB_04294"
"cysJ","","Sulfite reductase [NADPH] flavoprotein alpha-component",581,581,1,1,2964,NA,NA,"",1799,1799,1799,"IGPMGEKP_02964","FNDKDPDO_00385","JKFJINKE_00197","NAPOKNNJ_00937","KOLBENFC_01151","MKCMHNPK_00411","LAONLALK_00639","JLGLOGEO_00888","NAOOLHEA_04517","DNOEEKHJ_00411","EJBBKOOG_00258","HLOGJBDP_01009","OHGNPAHP_01362","KJPJOPGC_00258","IIHPGJAB_01001"
"dsdA","","D-serine dehydratase",581,581,1,1,1446,NA,NA,"",1322,1322,1322,"IGPMGEKP_04032","FNDKDPDO_03344","JKFJINKE_02953","NAPOKNNJ_01841","KOLBENFC_02697","MKCMHNPK_02010","LAONLALK_02388","JLGLOGEO_03510","NAOOLHEA_04369","DNOEEKHJ_01074","EJBBKOOG_03093","HLOGJBDP_02753","OHGNPAHP_02074","KJPJOPGC_02367","IIHPGJAB_02701"
