"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","NDSU8","SRR7041622","SRR27313648","SRR14766454","SRR28830416","SRR5905502","SRR27708439","SRR5905278","SRR1556962","SRR3000888","SRR5883584","SRR14766398","SRR14766355","SRR18233389","SRR5905019"
"group_5607","","hypothetical protein",581,581,1,1,4042,NA,NA,"",230,230,230,"CDDPGOFG_00131","KJAFDFOC_01429","MMJCEBPP_02600","DHLDAANJ_00929","KJPJOPGC_02603","ALBBHPCD_02151","JJJDFGFB_02936","PDACKNEK_01598","BILPJOLC_02887","HAJGLMEJ_00886","KOJKBHOL_02101","POCPDFCE_00723","KIGINCLF_00592","MCIBGAHP_01603","BIAKFFOC_00499"
"group_5608","","hypothetical protein",581,581,1,1,2971,NA,NA,"",560,560,560,"CDDPGOFG_03006","KJAFDFOC_03100","MMJCEBPP_00251","DHLDAANJ_02569","KJPJOPGC_00251","ALBBHPCD_00251","JJJDFGFB_01161","PDACKNEK_01013","BILPJOLC_00993","HAJGLMEJ_01564","KOJKBHOL_03026","POCPDFCE_01789","KIGINCLF_02986","MCIBGAHP_00186","BIAKFFOC_02721"
"ybiS","","putative L,D-transpeptidase YbiS",581,581,1,1,4267,NA,NA,"",920,920,920,"CDDPGOFG_02622","KJAFDFOC_00927","MMJCEBPP_00738","DHLDAANJ_01872","KJPJOPGC_01088","ALBBHPCD_01083","JJJDFGFB_01827","PDACKNEK_03635","BILPJOLC_01481","HAJGLMEJ_03762","KOJKBHOL_04212","POCPDFCE_04259","KIGINCLF_03426","MCIBGAHP_03281","BIAKFFOC_03539"
"aroB","","3-dehydroquinate synthase",581,581,1,1,1646,NA,NA,"",1088,1088,1088,"CDDPGOFG_03570","KJAFDFOC_00087","MMJCEBPP_02333","DHLDAANJ_00008","KJPJOPGC_02048","ALBBHPCD_01884","JJJDFGFB_02380","PDACKNEK_00087","BILPJOLC_02429","HAJGLMEJ_00694","KOJKBHOL_01931","POCPDFCE_02937","KIGINCLF_00008","MCIBGAHP_01047","BIAKFFOC_01257"
"ybiI_1","","putative protein YbiI",581,581,1,1,3084,NA,NA,"",227,227,227,"CDDPGOFG_03253","KJAFDFOC_04033","MMJCEBPP_00067","DHLDAANJ_00771","KJPJOPGC_00067","ALBBHPCD_00067","JJJDFGFB_01345","PDACKNEK_02446","BILPJOLC_00809","HAJGLMEJ_01748","KOJKBHOL_03210","POCPDFCE_03017","KIGINCLF_01292","MCIBGAHP_00003","BIAKFFOC_02977"
"yqaA","","Inner membrane protein YqaA",581,581,1,1,3151,NA,NA,"",425,425,425,"CDDPGOFG_02901","KJAFDFOC_03517","MMJCEBPP_00129","DHLDAANJ_00709","KJPJOPGC_00129","ALBBHPCD_00129","JJJDFGFB_01283","PDACKNEK_02384","BILPJOLC_00871","HAJGLMEJ_01686","KOJKBHOL_03148","POCPDFCE_01348","KIGINCLF_01354","MCIBGAHP_00065","BIAKFFOC_02601"
"bioH","","Pimeloyl-[acyl-carrier protein] methyl ester esterase",581,581,1,1,1672,NA,NA,"",770,770,770,"CDDPGOFG_03547","KJAFDFOC_00110","MMJCEBPP_02310","DHLDAANJ_00031","KJPJOPGC_02071","ALBBHPCD_01861","JJJDFGFB_02403","PDACKNEK_00110","BILPJOLC_02452","HAJGLMEJ_00671","KOJKBHOL_01908","POCPDFCE_00005","KIGINCLF_00031","MCIBGAHP_01070","BIAKFFOC_01234"
"zapB","","Cell division protein ZapB",581,581,1,1,2195,NA,NA,"",239,239,239,"CDDPGOFG_02236","KJAFDFOC_02603","MMJCEBPP_04138","DHLDAANJ_02769","KJPJOPGC_04188","ALBBHPCD_03790","JJJDFGFB_04002","PDACKNEK_03433","BILPJOLC_04099","HAJGLMEJ_02248","KOJKBHOL_03845","POCPDFCE_01175","KIGINCLF_01909","MCIBGAHP_03941","BIAKFFOC_02888"
"mdtH","","Multidrug resistance protein MdtH",581,581,1,1,5493,NA,NA,"",1208,1208,1208,"CDDPGOFG_01109","KJAFDFOC_02322","MMJCEBPP_03098","DHLDAANJ_02095","KJPJOPGC_03371","ALBBHPCD_02318","JJJDFGFB_00712","PDACKNEK_01348","BILPJOLC_00707","HAJGLMEJ_02551","KOJKBHOL_00036","POCPDFCE_00416","KIGINCLF_03473","MCIBGAHP_02845","BIAKFFOC_01028"
"galE","","UDP-glucose 4-epimerase",581,581,1,1,4203,NA,NA,"",1016,1016,1016,"CDDPGOFG_02683","KJAFDFOC_03545","MMJCEBPP_00677","DHLDAANJ_01811","KJPJOPGC_01149","ALBBHPCD_01144","JJJDFGFB_01888","PDACKNEK_03574","BILPJOLC_01420","HAJGLMEJ_03823","KOJKBHOL_04273","POCPDFCE_02243","KIGINCLF_03365","MCIBGAHP_03342","BIAKFFOC_03600"
"modF","","ABC transporter ATP-binding protein ModF",581,581,1,1,4205,NA,NA,"",1475,1475,1475,"CDDPGOFG_02681","KJAFDFOC_03547","MMJCEBPP_00679","DHLDAANJ_01813","KJPJOPGC_01147","ALBBHPCD_01142","JJJDFGFB_01886","PDACKNEK_03576","BILPJOLC_01422","HAJGLMEJ_03821","KOJKBHOL_04271","POCPDFCE_02241","KIGINCLF_03367","MCIBGAHP_03340","BIAKFFOC_03598"
"group_5618","","hypothetical protein",581,581,1,1,5921,NA,NA,"",389,389,389,"CDDPGOFG_01563","KJAFDFOC_00977","MMJCEBPP_03661","DHLDAANJ_01897","KJPJOPGC_03445","ALBBHPCD_03493","JJJDFGFB_03439","PDACKNEK_02799","BILPJOLC_03158","HAJGLMEJ_02041","KOJKBHOL_02972","POCPDFCE_03789","KIGINCLF_01445","MCIBGAHP_02574","BIAKFFOC_01959"
"amyA","","Cytoplasmic alpha-amylase",581,581,1,1,4632,NA,NA,"",1484,1484,1484,"CDDPGOFG_01981","KJAFDFOC_02072","MMJCEBPP_01068","DHLDAANJ_02702","KJPJOPGC_00756","ALBBHPCD_00753","JJJDFGFB_01498","PDACKNEK_00501","BILPJOLC_01811","HAJGLMEJ_02983","KOJKBHOL_01517","POCPDFCE_02338","KIGINCLF_03749","MCIBGAHP_02913","BIAKFFOC_02755"
"cysE_2","","Serine acetyltransferase",581,581,1,1,5783,NA,NA,"",488,488,488,"CDDPGOFG_01478","KJAFDFOC_01062","MMJCEBPP_03576","DHLDAANJ_03463","KJPJOPGC_03530","ALBBHPCD_03578","JJJDFGFB_03524","PDACKNEK_02713","BILPJOLC_03243","HAJGLMEJ_02126","KOJKBHOL_02887","POCPDFCE_02301","KIGINCLF_01530","MCIBGAHP_02489","BIAKFFOC_01874"
"surE","","5'/3'-nucleotidase SurE",581,581,1,1,2988,NA,NA,"",761,761,761,"CDDPGOFG_03021","KJAFDFOC_03115","MMJCEBPP_00236","DHLDAANJ_02554","KJPJOPGC_00236","ALBBHPCD_00236","JJJDFGFB_01176","PDACKNEK_01028","BILPJOLC_00978","HAJGLMEJ_01579","KOJKBHOL_03041","POCPDFCE_01774","KIGINCLF_03001","MCIBGAHP_00171","BIAKFFOC_02706"
"plsC","","1-acyl-sn-glycerol-3-phosphate acyltransferase",581,581,1,1,2724,NA,NA,"",737,737,737,"CDDPGOFG_02433","KJAFDFOC_04399","MMJCEBPP_00493","DHLDAANJ_03930","KJPJOPGC_00494","ALBBHPCD_00493","JJJDFGFB_00920","PDACKNEK_02159","BILPJOLC_01235","HAJGLMEJ_00239","KOJKBHOL_03648","POCPDFCE_03114","KIGINCLF_00460","MCIBGAHP_00428","BIAKFFOC_04261"
"nei","","Endonuclease 8",581,581,1,1,287,NA,NA,"",791,791,791,"CDDPGOFG_01152","KJAFDFOC_03978","MMJCEBPP_03933","DHLDAANJ_03657","KJPJOPGC_04060","ALBBHPCD_03121","JJJDFGFB_04355","PDACKNEK_04315","BILPJOLC_03894","HAJGLMEJ_04271","KOJKBHOL_03314","POCPDFCE_02751","KIGINCLF_03868","MCIBGAHP_03583","BIAKFFOC_03926"
"group_5624","","ISNCY family transposase ISRor2",581,581,1,1,1478,NA,NA,"",941,941,941,"CDDPGOFG_03151","KJAFDFOC_02784","MMJCEBPP_02047","DHLDAANJ_01764","KJPJOPGC_02335","ALBBHPCD_01598","JJJDFGFB_02668","PDACKNEK_00374","BILPJOLC_02716","HAJGLMEJ_04075","KOJKBHOL_01644","POCPDFCE_01158","KIGINCLF_03790","MCIBGAHP_01334","BIAKFFOC_03088"
"sulA","","Cell division inhibitor SulA",581,581,1,1,4489,NA,NA,"",509,509,509,"CDDPGOFG_03408","KJAFDFOC_00728","MMJCEBPP_00938","DHLDAANJ_01718","KJPJOPGC_00886","ALBBHPCD_00884","JJJDFGFB_01628","PDACKNEK_00632","BILPJOLC_01680","HAJGLMEJ_01495","KOJKBHOL_01387","POCPDFCE_02145","KIGINCLF_03212","MCIBGAHP_03043","BIAKFFOC_02248"
"prlC","","Oligopeptidase A",581,581,1,1,1759,NA,NA,"",2042,2042,2042,"CDDPGOFG_02574","KJAFDFOC_00195","MMJCEBPP_02225","DHLDAANJ_00116","KJPJOPGC_02156","ALBBHPCD_01776","JJJDFGFB_02488","PDACKNEK_00195","BILPJOLC_02537","HAJGLMEJ_00586","KOJKBHOL_01823","POCPDFCE_00090","KIGINCLF_00116","MCIBGAHP_01155","BIAKFFOC_01149"
"dgoK1","","putative 2-dehydro-3-deoxygalactonokinase DgoK1",581,581,1,1,1418,NA,NA,"",878,878,878,"CDDPGOFG_03620","KJAFDFOC_03175","MMJCEBPP_04332","DHLDAANJ_01573","KJPJOPGC_04377","ALBBHPCD_04181","JJJDFGFB_04315","PDACKNEK_03807","BILPJOLC_04339","HAJGLMEJ_03572","KOJKBHOL_04110","POCPDFCE_00653","KIGINCLF_03346","MCIBGAHP_04135","BIAKFFOC_03392"
"ygiN","","putative quinol monooxygenase YgiN",581,581,1,1,2717,NA,NA,"",314,314,314,"CDDPGOFG_02426","KJAFDFOC_04392","MMJCEBPP_00500","DHLDAANJ_03937","KJPJOPGC_00501","ALBBHPCD_00500","JJJDFGFB_00913","PDACKNEK_02166","BILPJOLC_01242","HAJGLMEJ_00246","KOJKBHOL_03641","POCPDFCE_03107","KIGINCLF_00453","MCIBGAHP_00435","BIAKFFOC_04268"
"fldA","","Flavodoxin 1",581,581,1,1,309,NA,NA,"",530,530,530,"CDDPGOFG_01173","KJAFDFOC_01652","MMJCEBPP_03954","DHLDAANJ_01013","KJPJOPGC_04039","ALBBHPCD_03142","JJJDFGFB_04334","PDACKNEK_03147","BILPJOLC_03915","HAJGLMEJ_02303","KOJKBHOL_03335","POCPDFCE_00147","KIGINCLF_02014","MCIBGAHP_03604","BIAKFFOC_04494"
"group_5630","","hypothetical protein",581,581,1,1,6118,NA,NA,"",248,248,248,"CDDPGOFG_04264","KJAFDFOC_04508","MMJCEBPP_01418","DHLDAANJ_04106","KJPJOPGC_01339","ALBBHPCD_02868","JJJDFGFB_02160","PDACKNEK_03129","BILPJOLC_02161","HAJGLMEJ_04534","KOJKBHOL_01009","POCPDFCE_03602","KIGINCLF_01609","MCIBGAHP_02084","BIAKFFOC_03215"
"group_5631","","hypothetical protein",581,581,1,1,2631,NA,NA,"",635,635,635,"CDDPGOFG_02803","KJAFDFOC_01300","MMJCEBPP_00583","DHLDAANJ_00450","KJPJOPGC_00584","ALBBHPCD_00583","JJJDFGFB_00830","PDACKNEK_02249","BILPJOLC_01325","HAJGLMEJ_00329","KOJKBHOL_03558","POCPDFCE_00323","KIGINCLF_00370","MCIBGAHP_00518","BIAKFFOC_01651"
"pxpA","","5-oxoprolinase subunit A",581,581,1,1,288,NA,NA,"",734,734,734,"CDDPGOFG_01153","KJAFDFOC_03979","MMJCEBPP_03934","DHLDAANJ_03656","KJPJOPGC_04059","ALBBHPCD_03122","JJJDFGFB_04354","PDACKNEK_04314","BILPJOLC_03895","HAJGLMEJ_04270","KOJKBHOL_03315","POCPDFCE_02750","KIGINCLF_03869","MCIBGAHP_03584","BIAKFFOC_03927"
"qseB","","Transcriptional regulatory protein QseB",581,581,1,1,2720,NA,NA,"",659,659,659,"CDDPGOFG_02429","KJAFDFOC_04395","MMJCEBPP_00497","DHLDAANJ_03934","KJPJOPGC_00498","ALBBHPCD_00497","JJJDFGFB_00916","PDACKNEK_02163","BILPJOLC_01239","HAJGLMEJ_00243","KOJKBHOL_03644","POCPDFCE_03110","KIGINCLF_00456","MCIBGAHP_00432","BIAKFFOC_04265"
"nadE","","NH(3)-dependent NAD(+) synthetase",581,581,1,1,5336,NA,NA,"",827,827,827,"CDDPGOFG_00957","KJAFDFOC_01951","MMJCEBPP_03250","DHLDAANJ_00250","KJPJOPGC_03219","ALBBHPCD_02470","JJJDFGFB_00560","PDACKNEK_01196","BILPJOLC_00555","HAJGLMEJ_03143","KOJKBHOL_00188","POCPDFCE_00858","KIGINCLF_01149","MCIBGAHP_02693","BIAKFFOC_00876"
"yidH","","Inner membrane protein YidH",581,581,1,1,1443,NA,NA,"",347,347,347,"CDDPGOFG_03116","KJAFDFOC_02749","MMJCEBPP_02012","DHLDAANJ_01799","KJPJOPGC_02370","ALBBHPCD_01563","JJJDFGFB_02703","PDACKNEK_00409","BILPJOLC_02751","HAJGLMEJ_04040","KOJKBHOL_01609","POCPDFCE_01123","KIGINCLF_03825","MCIBGAHP_01369","BIAKFFOC_03123"
"moeB","","Molybdopterin-synthase adenylyltransferase",581,581,1,1,4276,NA,NA,"",749,749,749,"CDDPGOFG_02613","KJAFDFOC_00918","MMJCEBPP_00747","DHLDAANJ_02669","KJPJOPGC_01076","ALBBHPCD_01074","JJJDFGFB_01818","PDACKNEK_03644","BILPJOLC_01490","HAJGLMEJ_01305","KOJKBHOL_01197","POCPDFCE_03625","KIGINCLF_02159","MCIBGAHP_03272","BIAKFFOC_01980"
"yfhM","","Alpha-2-macroglobulin",581,581,1,1,4127,NA,NA,"",4661,4661,4661,"CDDPGOFG_00073","KJAFDFOC_02411","MMJCEBPP_02659","DHLDAANJ_03419","KJPJOPGC_02662","ALBBHPCD_02210","JJJDFGFB_02995","PDACKNEK_03357","BILPJOLC_02829","HAJGLMEJ_00944","KOJKBHOL_02043","POCPDFCE_02055","KIGINCLF_03999","MCIBGAHP_01662","BIAKFFOC_03380"
"glaH_2","","Glutarate 2-hydroxylase",581,581,1,1,3116,NA,NA,"",389,389,389,"CDDPGOFG_02869","KJAFDFOC_04003","MMJCEBPP_00097","DHLDAANJ_00741","KJPJOPGC_00097","ALBBHPCD_00097","JJJDFGFB_01315","PDACKNEK_02416","BILPJOLC_00839","HAJGLMEJ_01718","KOJKBHOL_03180","POCPDFCE_01904","KIGINCLF_01322","MCIBGAHP_00033","BIAKFFOC_03007"
"rhaB","","Rhamnulokinase",581,581,1,1,2266,NA,NA,"",1469,1469,1469,"CDDPGOFG_02276","KJAFDFOC_03713","MMJCEBPP_04178","DHLDAANJ_02200","KJPJOPGC_04148","ALBBHPCD_03830","JJJDFGFB_03962","PDACKNEK_03393","BILPJOLC_04140","HAJGLMEJ_02208","KOJKBHOL_04341","POCPDFCE_01854","KIGINCLF_01949","MCIBGAHP_03981","BIAKFFOC_02928"
"abaF","","Fosfomycin resistance protein AbaF",581,581,1,1,2378,NA,NA,"",803,803,803,"CDDPGOFG_01817","KJAFDFOC_03638","MMJCEBPP_03858","DHLDAANJ_02159","KJPJOPGC_03743","ALBBHPCD_04301","JJJDFGFB_03748","PDACKNEK_04284","BILPJOLC_03699","HAJGLMEJ_03395","KOJKBHOL_04300","POCPDFCE_00527","KIGINCLF_03534","MCIBGAHP_03388","BIAKFFOC_01383"
"ttdA_2","","L(+)-tartrate dehydratase subunit alpha",581,581,1,1,1943,NA,NA,"",899,899,899,"CDDPGOFG_03920","KJAFDFOC_04081","MMJCEBPP_04485","DHLDAANJ_02872","KJPJOPGC_04575","ALBBHPCD_04340","JJJDFGFB_04434","PDACKNEK_04402","BILPJOLC_04490","HAJGLMEJ_04262","KOJKBHOL_04439","POCPDFCE_01680","KIGINCLF_04115","MCIBGAHP_04449","BIAKFFOC_04086"
"dapD","","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",581,581,1,1,2376,NA,NA,"",824,824,824,"CDDPGOFG_01815","KJAFDFOC_03636","MMJCEBPP_03860","DHLDAANJ_02161","KJPJOPGC_03741","ALBBHPCD_04303","JJJDFGFB_03746","PDACKNEK_04282","BILPJOLC_03697","HAJGLMEJ_03397","KOJKBHOL_04302","POCPDFCE_00525","KIGINCLF_03532","MCIBGAHP_03386","BIAKFFOC_01385"
"group_5643","","hypothetical protein",581,581,1,1,4238,NA,NA,"",170,170,170,"CDDPGOFG_02650","KJAFDFOC_03578","MMJCEBPP_00710","DHLDAANJ_01844","KJPJOPGC_01116","ALBBHPCD_01111","JJJDFGFB_01855","PDACKNEK_03607","BILPJOLC_01453","HAJGLMEJ_03790","KOJKBHOL_04240","POCPDFCE_02480","KIGINCLF_03398","MCIBGAHP_03309","BIAKFFOC_03567"
"slyX","","Protein SlyX",581,581,1,1,1614,NA,NA,"",218,218,218,"CDDPGOFG_03601","KJAFDFOC_00056","MMJCEBPP_02364","DHLDAANJ_03603","KJPJOPGC_02017","ALBBHPCD_01915","JJJDFGFB_02349","PDACKNEK_00056","BILPJOLC_02398","HAJGLMEJ_00725","KOJKBHOL_01962","POCPDFCE_02028","KIGINCLF_04366","MCIBGAHP_01016","BIAKFFOC_03787"
"ywrO","","General stress protein 14",581,581,1,1,1618,NA,NA,"",551,551,551,"CDDPGOFG_03597","KJAFDFOC_00060","MMJCEBPP_02360","DHLDAANJ_03607","KJPJOPGC_02021","ALBBHPCD_01911","JJJDFGFB_02353","PDACKNEK_00060","BILPJOLC_02402","HAJGLMEJ_00721","KOJKBHOL_01958","POCPDFCE_02024","KIGINCLF_04362","MCIBGAHP_01020","BIAKFFOC_03783"
"torC","","Cytochrome c-type protein TorC",581,581,1,1,1425,NA,NA,"",1184,1184,1184,"CDDPGOFG_03613","KJAFDFOC_03168","MMJCEBPP_04325","DHLDAANJ_01580","KJPJOPGC_04384","ALBBHPCD_04188","JJJDFGFB_04322","PDACKNEK_03800","BILPJOLC_04346","HAJGLMEJ_03579","KOJKBHOL_04117","POCPDFCE_00660","KIGINCLF_03353","MCIBGAHP_04128","BIAKFFOC_03385"
"yceO","","putative protein YceO",581,581,1,1,5500,NA,NA,"",113,113,113,"CDDPGOFG_04407","KJAFDFOC_02315","MMJCEBPP_03091","DHLDAANJ_02088","KJPJOPGC_03378","ALBBHPCD_02311","JJJDFGFB_00719","PDACKNEK_01355","BILPJOLC_00714","HAJGLMEJ_02558","KOJKBHOL_00029","POCPDFCE_03743","KIGINCLF_03480","MCIBGAHP_02852","BIAKFFOC_01035"
"group_5648","","hypothetical protein",581,581,1,1,5882,NA,NA,"",467,467,467,"CDDPGOFG_01524","KJAFDFOC_01016","MMJCEBPP_03622","DHLDAANJ_03999","KJPJOPGC_03484","ALBBHPCD_03532","JJJDFGFB_03478","PDACKNEK_02760","BILPJOLC_03197","HAJGLMEJ_02080","KOJKBHOL_02933","POCPDFCE_02817","KIGINCLF_01484","MCIBGAHP_02535","BIAKFFOC_01920"
"yhbE","","putative inner membrane transporter YhbE",581,581,1,1,2595,NA,NA,"",890,890,890,"CDDPGOFG_03825","KJAFDFOC_01335","MMJCEBPP_00618","DHLDAANJ_00485","KJPJOPGC_00619","ALBBHPCD_00618","JJJDFGFB_00795","PDACKNEK_02284","BILPJOLC_01361","HAJGLMEJ_00364","KOJKBHOL_03523","POCPDFCE_00288","KIGINCLF_00335","MCIBGAHP_00553","BIAKFFOC_01616"
"dmlR_7","","HTH-type transcriptional regulator DmlR",581,581,1,1,1955,NA,NA,"",929,929,929,"CDDPGOFG_03932","KJAFDFOC_04069","MMJCEBPP_04473","DHLDAANJ_02884","KJPJOPGC_04563","ALBBHPCD_04352","JJJDFGFB_04422","PDACKNEK_04414","BILPJOLC_04502","HAJGLMEJ_04250","KOJKBHOL_04427","POCPDFCE_01668","KIGINCLF_04103","MCIBGAHP_04461","BIAKFFOC_04098"
"yedJ","","putative protein YedJ",581,581,1,1,4601,NA,NA,"",695,695,695,"CDDPGOFG_01952","KJAFDFOC_02043","MMJCEBPP_01039","DHLDAANJ_02731","KJPJOPGC_00785","ALBBHPCD_00782","JJJDFGFB_01527","PDACKNEK_00530","BILPJOLC_01782","HAJGLMEJ_02955","KOJKBHOL_01488","POCPDFCE_03362","KIGINCLF_03778","MCIBGAHP_02942","BIAKFFOC_02726"
"pmbA","","Metalloprotease PmbA",581,581,1,1,6069,NA,NA,"",1352,1352,1352,"CDDPGOFG_02329","KJAFDFOC_03037","MMJCEBPP_01368","DHLDAANJ_00570","KJPJOPGC_01389","ALBBHPCD_02818","JJJDFGFB_02110","PDACKNEK_03079","BILPJOLC_02111","HAJGLMEJ_03482","KOJKBHOL_00959","POCPDFCE_02167","KIGINCLF_01659","MCIBGAHP_02134","BIAKFFOC_03165"
"levE","","PTS system fructose-specific EIIB component",581,581,1,1,1473,NA,NA,"",485,485,485,"CDDPGOFG_03146","KJAFDFOC_02779","MMJCEBPP_02042","DHLDAANJ_01769","KJPJOPGC_02340","ALBBHPCD_01593","JJJDFGFB_02673","PDACKNEK_00379","BILPJOLC_02721","HAJGLMEJ_04070","KOJKBHOL_01639","POCPDFCE_01153","KIGINCLF_03795","MCIBGAHP_01339","BIAKFFOC_03093"
"eutM","","Ethanolamine utilization protein EutM",581,581,1,1,4033,NA,NA,"",290,290,290,"CDDPGOFG_00140","KJAFDFOC_01438","MMJCEBPP_02591","DHLDAANJ_00938","KJPJOPGC_02594","ALBBHPCD_02142","JJJDFGFB_02927","PDACKNEK_01589","BILPJOLC_02896","HAJGLMEJ_00877","KOJKBHOL_02110","POCPDFCE_01356","KIGINCLF_00601","MCIBGAHP_01594","BIAKFFOC_00490"
"group_5655","","hypothetical protein",581,581,1,1,4168,NA,NA,"",1067,1067,1067,"CDDPGOFG_00111","KJAFDFOC_01409","MMJCEBPP_02620","DHLDAANJ_00909","KJPJOPGC_02623","ALBBHPCD_02171","JJJDFGFB_02956","PDACKNEK_01618","BILPJOLC_02867","HAJGLMEJ_00906","KOJKBHOL_02081","POCPDFCE_00743","KIGINCLF_00572","MCIBGAHP_01623","BIAKFFOC_00519"
"ydjF_2","","putative HTH-type transcriptional regulator YdjF",581,581,1,1,5357,NA,NA,"",758,758,758,"CDDPGOFG_00977","KJAFDFOC_01931","MMJCEBPP_03230","DHLDAANJ_03690","KJPJOPGC_03239","ALBBHPCD_02450","JJJDFGFB_00580","PDACKNEK_01216","BILPJOLC_00575","HAJGLMEJ_03163","KOJKBHOL_00168","POCPDFCE_02416","KIGINCLF_01169","MCIBGAHP_02713","BIAKFFOC_00896"
"mhbM","","3-hydroxybenzoate 6-hydroxylase",581,581,1,1,5899,NA,NA,"",1193,1193,1193,"CDDPGOFG_01541","KJAFDFOC_00999","MMJCEBPP_03639","DHLDAANJ_01875","KJPJOPGC_03467","ALBBHPCD_03515","JJJDFGFB_03461","PDACKNEK_02777","BILPJOLC_03180","HAJGLMEJ_02063","KOJKBHOL_02950","POCPDFCE_02800","KIGINCLF_01467","MCIBGAHP_02552","BIAKFFOC_01937"
"yihS","","Sulfoquinovose isomerase",581,581,1,1,2235,NA,NA,"",1241,1241,1241,"CDDPGOFG_04007","KJAFDFOC_03684","MMJCEBPP_04207","DHLDAANJ_02229","KJPJOPGC_04119","ALBBHPCD_03859","JJJDFGFB_03933","PDACKNEK_04373","BILPJOLC_04169","HAJGLMEJ_02179","KOJKBHOL_04370","POCPDFCE_01825","KIGINCLF_01978","MCIBGAHP_04010","BIAKFFOC_04300"
"fixX_2","","Ferredoxin-like protein FixX",581,581,1,1,2519,NA,NA,"",287,287,287,"CDDPGOFG_03754","KJAFDFOC_01110","MMJCEBPP_03723","DHLDAANJ_02854","KJPJOPGC_03880","ALBBHPCD_03722","JJJDFGFB_03884","PDACKNEK_02957","BILPJOLC_03835","HAJGLMEJ_03250","KOJKBHOL_03689","POCPDFCE_01950","KIGINCLF_01745","MCIBGAHP_03524","BIAKFFOC_04063"
"yebV","","putative protein YebV",581,581,1,1,4744,NA,NA,"",239,239,239,"CDDPGOFG_01758","KJAFDFOC_03385","MMJCEBPP_01621","DHLDAANJ_04021","KJPJOPGC_01625","ALBBHPCD_01173","JJJDFGFB_00022","PDACKNEK_01896","BILPJOLC_00023","HAJGLMEJ_03836","KOJKBHOL_00724","POCPDFCE_03952","KIGINCLF_02523","MCIBGAHP_04301","BIAKFFOC_02371"
"COQ3","","Ubiquinone biosynthesis O-methyltransferase, mitochondrial",581,581,1,1,6145,NA,NA,"",1625,1625,1625,"CDDPGOFG_04510","KJAFDFOC_04280","MMJCEBPP_01441","DHLDAANJ_04138","KJPJOPGC_01316","ALBBHPCD_03438","JJJDFGFB_02183","PDACKNEK_02670","BILPJOLC_02184","HAJGLMEJ_04623","KOJKBHOL_01032","POCPDFCE_04281","KIGINCLF_01586","MCIBGAHP_03737","BIAKFFOC_04178"
"ail_4","","Attachment invasion locus protein",581,581,1,1,3643,NA,NA,"",497,497,497,"CDDPGOFG_04201","KJAFDFOC_04139","MMJCEBPP_04430","DHLDAANJ_03004","KJPJOPGC_04521","ALBBHPCD_04394","JJJDFGFB_04475","PDACKNEK_04456","BILPJOLC_04476","HAJGLMEJ_04094","KOJKBHOL_04453","POCPDFCE_02642","KIGINCLF_04031","MCIBGAHP_04532","BIAKFFOC_03981"
"rstB","","Sensor protein RstB",581,581,1,1,5164,NA,NA,"",1301,1301,1301,"CDDPGOFG_00574","KJAFDFOC_00631","MMJCEBPP_01998","DHLDAANJ_04331","KJPJOPGC_02000","ALBBHPCD_01549","JJJDFGFB_00399","PDACKNEK_03871","BILPJOLC_00394","HAJGLMEJ_01823","KOJKBHOL_00349","POCPDFCE_00968","KIGINCLF_02536","MCIBGAHP_00926","BIAKFFOC_03611"
"osmY_1","","Osmotically-inducible protein Y",581,581,1,1,2632,NA,NA,"",575,575,575,"CDDPGOFG_02804","KJAFDFOC_01299","MMJCEBPP_00582","DHLDAANJ_00449","KJPJOPGC_00583","ALBBHPCD_00582","JJJDFGFB_00831","PDACKNEK_02248","BILPJOLC_01324","HAJGLMEJ_00328","KOJKBHOL_03559","POCPDFCE_00324","KIGINCLF_00371","MCIBGAHP_00517","BIAKFFOC_01652"
"tdh","","L-threonine 3-dehydrogenase",581,581,1,1,1884,NA,NA,"",1025,1025,1025,"CDDPGOFG_03062","KJAFDFOC_00312","MMJCEBPP_02109","DHLDAANJ_00232","KJPJOPGC_02273","ALBBHPCD_01660","JJJDFGFB_02606","PDACKNEK_00312","BILPJOLC_02654","HAJGLMEJ_00470","KOJKBHOL_01706","POCPDFCE_02720","KIGINCLF_00233","MCIBGAHP_01272","BIAKFFOC_04226"
"mdh_1","","NAD-dependent methanol dehydrogenase",581,581,1,1,4029,NA,NA,"",1187,1187,1187,"CDDPGOFG_00144","KJAFDFOC_01442","MMJCEBPP_02587","DHLDAANJ_00942","KJPJOPGC_02590","ALBBHPCD_02138","JJJDFGFB_02923","PDACKNEK_01585","BILPJOLC_02900","HAJGLMEJ_00873","KOJKBHOL_02114","POCPDFCE_01360","KIGINCLF_00605","MCIBGAHP_01590","BIAKFFOC_00486"
