"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR10963338","SRR1515962","SRR14766360","SRR5666360","SRR14766372","SRR18233392","SRR23043677","SRR14766415","NDSU13","SRR14766340","SRR9301020","SRR14766411","SRR5928137","SRR12991092","SRR5905281"
"lpxB","","Lipid-A-disaccharide synthase",581,581,1,1,2360,NA,NA,"",1148,1148,1148,"HJPBANPH_00636","HBFNLEKM_02841","CDIKHPPE_01491","KHAGAGIB_04108","OFPOAPDN_03923","COLOCJJI_03459","ANJCIHOA_03725","FGNPIGJI_04187","GBFFMACB_03363","NLELDDOK_01197","CLMPPMAO_03972","IABIGAJC_04302","FHJCNOBE_04423","KEBBHCLF_03261","GAMKEBON_03504"
"fabA","","3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase",581,581,1,1,4485,NA,NA,"",518,518,518,"HJPBANPH_01928","HBFNLEKM_03860","CDIKHPPE_02394","KHAGAGIB_00194","OFPOAPDN_01636","COLOCJJI_01976","ANJCIHOA_00893","FGNPIGJI_01543","GBFFMACB_03852","NLELDDOK_03000","CLMPPMAO_02324","IABIGAJC_02992","FHJCNOBE_00221","KEBBHCLF_03498","GAMKEBON_02958"
"nagD","","Ribonucleotide monophosphatase NagD",581,581,1,1,323,NA,NA,"",752,752,752,"HJPBANPH_02301","HBFNLEKM_02028","CDIKHPPE_01129","KHAGAGIB_03255","OFPOAPDN_04209","COLOCJJI_03195","ANJCIHOA_04018","FGNPIGJI_03083","GBFFMACB_00073","NLELDDOK_03423","CLMPPMAO_03329","IABIGAJC_03571","FHJCNOBE_03535","KEBBHCLF_03783","GAMKEBON_02379"
"yjiA","","P-loop guanosine triphosphatase YjiA",581,581,1,1,6181,NA,NA,"",956,956,956,"HJPBANPH_02511","HBFNLEKM_01841","CDIKHPPE_01332","KHAGAGIB_04328","OFPOAPDN_02221","COLOCJJI_00764","ANJCIHOA_01236","FGNPIGJI_02346","GBFFMACB_03453","NLELDDOK_02873","CLMPPMAO_02943","IABIGAJC_03218","FHJCNOBE_01624","KEBBHCLF_00123","GAMKEBON_02162"
"group_5674","","hypothetical protein",581,581,1,1,6214,NA,NA,"",161,161,161,"HJPBANPH_02479","HBFNLEKM_01873","CDIKHPPE_01300","KHAGAGIB_03735","OFPOAPDN_02253","COLOCJJI_00732","ANJCIHOA_01204","FGNPIGJI_02378","GBFFMACB_03956","NLELDDOK_02841","CLMPPMAO_02975","IABIGAJC_03186","FHJCNOBE_01594","KEBBHCLF_00091","GAMKEBON_02194"
"higB","","mRNA interferase HigB",581,581,1,1,2245,NA,NA,"",311,311,311,"HJPBANPH_02665","HBFNLEKM_03221","CDIKHPPE_02108","KHAGAGIB_03127","OFPOAPDN_03980","COLOCJJI_03334","ANJCIHOA_04196","FGNPIGJI_04229","GBFFMACB_04536","NLELDDOK_02350","CLMPPMAO_04332","IABIGAJC_03511","FHJCNOBE_03193","KEBBHCLF_03962","GAMKEBON_01078"
"flgN","","Flagella synthesis protein FlgN",581,581,1,1,5488,NA,NA,"",422,422,422,"HJPBANPH_02940","HBFNLEKM_02406","CDIKHPPE_00660","KHAGAGIB_02669","OFPOAPDN_00706","COLOCJJI_03728","ANJCIHOA_03105","FGNPIGJI_03644","GBFFMACB_01992","NLELDDOK_03332","CLMPPMAO_02090","IABIGAJC_03764","FHJCNOBE_03833","KEBBHCLF_02998","GAMKEBON_01676"
"pdxH","","Pyridoxine/pyridoxamine 5'-phosphate oxidase",581,581,1,1,5189,NA,NA,"",656,656,656,"HJPBANPH_00817","HBFNLEKM_03052","CDIKHPPE_01694","KHAGAGIB_04201","OFPOAPDN_00421","COLOCJJI_03108","ANJCIHOA_03390","FGNPIGJI_03221","GBFFMACB_00937","NLELDDOK_01387","CLMPPMAO_01805","IABIGAJC_02880","FHJCNOBE_02827","KEBBHCLF_00502","GAMKEBON_03650"
"yehX","","Glycine betaine uptake system ATP-binding protein YehX",581,581,1,1,5888,NA,NA,"",947,947,947,"HJPBANPH_02070","HBFNLEKM_01096","CDIKHPPE_03096","KHAGAGIB_03426","OFPOAPDN_03673","COLOCJJI_02425","ANJCIHOA_03479","FGNPIGJI_02937","GBFFMACB_02993","NLELDDOK_01854","CLMPPMAO_02502","IABIGAJC_02378","FHJCNOBE_02916","KEBBHCLF_02576","GAMKEBON_01231"
"cysA","","Sulfate/thiosulfate import ATP-binding protein CysA",581,581,1,1,4009,NA,NA,"",1097,1097,1097,"HJPBANPH_03085","HBFNLEKM_00187","CDIKHPPE_00215","KHAGAGIB_02003","OFPOAPDN_02872","COLOCJJI_02156","ANJCIHOA_02571","FGNPIGJI_02596","GBFFMACB_01128","NLELDDOK_03220","CLMPPMAO_01627","IABIGAJC_01735","FHJCNOBE_01012","KEBBHCLF_01410","GAMKEBON_02014"
"dsbA","","Thiol:disulfide interchange protein DsbA",581,581,1,1,2211,NA,NA,"",623,623,623,"HJPBANPH_04380","HBFNLEKM_03254","CDIKHPPE_02141","KHAGAGIB_03094","OFPOAPDN_03947","COLOCJJI_04631","ANJCIHOA_04229","FGNPIGJI_04262","GBFFMACB_04217","NLELDDOK_02383","CLMPPMAO_04365","IABIGAJC_03544","FHJCNOBE_03160","KEBBHCLF_03995","GAMKEBON_01045"
"adhE_3","","Aldehyde-alcohol dehydrogenase",581,581,1,1,5715,NA,NA,"",1394,1394,1394,"HJPBANPH_03304","HBFNLEKM_03604","CDIKHPPE_02316","KHAGAGIB_03534","OFPOAPDN_03557","COLOCJJI_02541","ANJCIHOA_03595","FGNPIGJI_02821","GBFFMACB_03896","NLELDDOK_03737","CLMPPMAO_02618","IABIGAJC_02262","FHJCNOBE_03693","KEBBHCLF_02692","GAMKEBON_02692"
"group_5682","","hypothetical protein",581,581,1,1,5339,NA,NA,"",215,215,215,"HJPBANPH_00958","HBFNLEKM_04451","CDIKHPPE_00341","KHAGAGIB_02525","OFPOAPDN_00562","COLOCJJI_02967","ANJCIHOA_03249","FGNPIGJI_03362","GBFFMACB_02740","NLELDDOK_01527","CLMPPMAO_01946","IABIGAJC_02739","FHJCNOBE_02686","KEBBHCLF_02854","GAMKEBON_01737"
"zraR","","Transcriptional regulatory protein ZraR",581,581,1,1,1523,NA,NA,"",1325,1325,1325,"HJPBANPH_04439","HBFNLEKM_04299","CDIKHPPE_03977","KHAGAGIB_04467","OFPOAPDN_04556","COLOCJJI_04508","ANJCIHOA_04586","FGNPIGJI_04541","GBFFMACB_04137","NLELDDOK_04500","CLMPPMAO_04607","IABIGAJC_04468","FHJCNOBE_04590","KEBBHCLF_04471","GAMKEBON_04470"
"dkgA","","2,5-diketo-D-gluconic acid reductase A",581,581,1,1,2736,NA,NA,"",827,827,827,"HJPBANPH_01055","HBFNLEKM_00752","CDIKHPPE_01427","KHAGAGIB_01134","OFPOAPDN_01232","COLOCJJI_00184","ANJCIHOA_00443","FGNPIGJI_00184","GBFFMACB_00548","NLELDDOK_04276","CLMPPMAO_00184","IABIGAJC_00185","FHJCNOBE_00634","KEBBHCLF_02042","GAMKEBON_02314"
"prpR_2","","Propionate catabolism operon regulatory protein",581,581,1,1,757,NA,NA,"",557,557,557,"HJPBANPH_00541","HBFNLEKM_01254","CDIKHPPE_00877","KHAGAGIB_01755","OFPOAPDN_03185","COLOCJJI_01572","ANJCIHOA_02947","FGNPIGJI_02019","GBFFMACB_00449","NLELDDOK_00532","CLMPPMAO_02763","IABIGAJC_01154","FHJCNOBE_01293","KEBBHCLF_01691","GAMKEBON_00396"
"pdxY_1","","Pyridoxal kinase PdxY",581,581,1,1,5187,NA,NA,"",293,293,293,"HJPBANPH_00815","HBFNLEKM_03050","CDIKHPPE_01696","KHAGAGIB_04203","OFPOAPDN_00419","COLOCJJI_03110","ANJCIHOA_03392","FGNPIGJI_03219","GBFFMACB_00935","NLELDDOK_01385","CLMPPMAO_01803","IABIGAJC_02882","FHJCNOBE_02829","KEBBHCLF_00504","GAMKEBON_03652"
"hns_1","","DNA-binding protein H-NS",581,581,1,1,4845,NA,NA,"",413,413,413,"HJPBANPH_03546","HBFNLEKM_03676","CDIKHPPE_01727","KHAGAGIB_01352","OFPOAPDN_00121","COLOCJJI_02773","ANJCIHOA_02256","FGNPIGJI_00788","GBFFMACB_01476","NLELDDOK_01096","CLMPPMAO_00788","IABIGAJC_01373","FHJCNOBE_02422","KEBBHCLF_00801","GAMKEBON_01008"
"ychF","","Ribosome-binding ATPase YchF",581,581,1,1,4815,NA,NA,"",1091,1091,1091,"HJPBANPH_04435","HBFNLEKM_03708","CDIKHPPE_01759","KHAGAGIB_01320","OFPOAPDN_00089","COLOCJJI_02805","ANJCIHOA_02288","FGNPIGJI_00756","GBFFMACB_01508","NLELDDOK_01128","CLMPPMAO_00756","IABIGAJC_01954","FHJCNOBE_02390","KEBBHCLF_00833","GAMKEBON_01040"
"group_5689","","hypothetical protein",581,581,1,1,1491,NA,NA,"",347,347,347,"HJPBANPH_03403","HBFNLEKM_00357","CDIKHPPE_02703","KHAGAGIB_00543","OFPOAPDN_02397","COLOCJJI_01401","ANJCIHOA_01917","FGNPIGJI_01386","GBFFMACB_02638","NLELDDOK_03553","CLMPPMAO_01127","IABIGAJC_00983","FHJCNOBE_03625","KEBBHCLF_00901","GAMKEBON_04495"
"lon_1","","Lon protease",581,581,1,1,4486,NA,NA,"",965,1760,1758,"HJPBANPH_01929","HBFNLEKM_03859","CDIKHPPE_02395","KHAGAGIB_00195","OFPOAPDN_01635","COLOCJJI_01977","ANJCIHOA_00894","FGNPIGJI_01542","GBFFMACB_03851","NLELDDOK_02999","CLMPPMAO_02325","IABIGAJC_02993","FHJCNOBE_00220","KEBBHCLF_03499","GAMKEBON_02957"
"mtlR","","Mannitol operon repressor",581,581,1,1,1862,NA,NA,"",590,590,590,"HJPBANPH_02824","HBFNLEKM_00427","CDIKHPPE_01861","KHAGAGIB_00613","OFPOAPDN_02467","COLOCJJI_01331","ANJCIHOA_01847","FGNPIGJI_01316","GBFFMACB_02568","NLELDDOK_00290","CLMPPMAO_01197","IABIGAJC_00913","FHJCNOBE_02122","KEBBHCLF_00971","GAMKEBON_00031"
"cspD","","Cold shock-like protein CspD",581,581,1,1,4347,NA,NA,"",221,221,221,"HJPBANPH_02173","HBFNLEKM_03015","CDIKHPPE_01174","KHAGAGIB_00071","OFPOAPDN_01759","COLOCJJI_01853","ANJCIHOA_00769","FGNPIGJI_01666","GBFFMACB_02671","NLELDDOK_01709","CLMPPMAO_02201","IABIGAJC_04090","FHJCNOBE_00344","KEBBHCLF_03180","GAMKEBON_00789"
"group_5692","","hypothetical protein",581,581,1,1,3127,NA,NA,"",158,158,158,"HJPBANPH_01790","HBFNLEKM_01432","CDIKHPPE_03893","KHAGAGIB_02847","OFPOAPDN_00852","COLOCJJI_00563","ANJCIHOA_00064","FGNPIGJI_00563","GBFFMACB_02841","NLELDDOK_02543","CLMPPMAO_00563","IABIGAJC_00564","FHJCNOBE_02284","KEBBHCLF_02461","GAMKEBON_00675"
"soxR","","Redox-sensitive transcriptional activator SoxR",581,581,1,1,2072,NA,NA,"",458,458,458,"HJPBANPH_00010","HBFNLEKM_02453","CDIKHPPE_01912","KHAGAGIB_02263","OFPOAPDN_01965","COLOCJJI_01023","ANJCIHOA_01493","FGNPIGJI_03981","GBFFMACB_01377","NLELDDOK_03050","CLMPPMAO_03130","IABIGAJC_02461","FHJCNOBE_03363","KEBBHCLF_00379","GAMKEBON_03589"
"topB_1","","DNA topoisomerase 3",581,581,1,1,5349,NA,NA,"",1949,1949,1949,"HJPBANPH_00968","HBFNLEKM_03977","CDIKHPPE_00351","KHAGAGIB_02535","OFPOAPDN_00572","COLOCJJI_02957","ANJCIHOA_03239","FGNPIGJI_03372","GBFFMACB_03472","NLELDDOK_01537","CLMPPMAO_01956","IABIGAJC_02729","FHJCNOBE_02676","KEBBHCLF_02864","GAMKEBON_01727"
"rtcA_2","","RNA 3'-terminal phosphate cyclase",581,581,1,1,1681,NA,NA,"",434,434,434,"HJPBANPH_00288","HBFNLEKM_00598","CDIKHPPE_00014","KHAGAGIB_00785","OFPOAPDN_02637","COLOCJJI_01158","ANJCIHOA_01675","FGNPIGJI_01145","GBFFMACB_01667","NLELDDOK_00119","CLMPPMAO_01369","IABIGAJC_00741","FHJCNOBE_01951","KEBBHCLF_01143","GAMKEBON_00202"
"iscS","","Cysteine desulfurase IscS",581,581,1,1,4112,NA,NA,"",1214,1214,1214,"HJPBANPH_02739","HBFNLEKM_00292","CDIKHPPE_02270","KHAGAGIB_03823","OFPOAPDN_02767","COLOCJJI_03900","ANJCIHOA_02677","FGNPIGJI_02701","GBFFMACB_01023","NLELDDOK_03155","CLMPPMAO_01732","IABIGAJC_03833","FHJCNOBE_01117","KEBBHCLF_01515","GAMKEBON_04179"
"tusE","","Sulfurtransferase TusE",581,581,1,1,4502,NA,NA,"",329,329,329,"HJPBANPH_01945","HBFNLEKM_03843","CDIKHPPE_02411","KHAGAGIB_00211","OFPOAPDN_01619","COLOCJJI_01993","ANJCIHOA_00910","FGNPIGJI_01526","GBFFMACB_03835","NLELDDOK_02983","CLMPPMAO_02341","IABIGAJC_03009","FHJCNOBE_00204","KEBBHCLF_03515","GAMKEBON_02941"
"rnhA","","Ribonuclease HI",581,581,1,1,138,NA,NA,"",467,467,467,"HJPBANPH_04488","HBFNLEKM_04369","CDIKHPPE_04082","KHAGAGIB_01647","OFPOAPDN_03076","COLOCJJI_01464","ANJCIHOA_03055","FGNPIGJI_02128","GBFFMACB_04434","NLELDDOK_00641","CLMPPMAO_04404","IABIGAJC_01046","FHJCNOBE_01185","KEBBHCLF_01583","GAMKEBON_04642"
"sdaA_2","","L-serine dehydratase 1",581,581,1,1,5922,NA,NA,"",1367,1367,1367,"HJPBANPH_02036","HBFNLEKM_01062","CDIKHPPE_02580","KHAGAGIB_03460","OFPOAPDN_03707","COLOCJJI_02391","ANJCIHOA_03445","FGNPIGJI_02971","GBFFMACB_02959","NLELDDOK_01820","CLMPPMAO_02468","IABIGAJC_02412","FHJCNOBE_02882","KEBBHCLF_02542","GAMKEBON_01197"
"slyA","","Transcriptional regulator SlyA",581,581,1,1,5193,NA,NA,"",434,434,434,"HJPBANPH_00821","HBFNLEKM_03056","CDIKHPPE_01690","KHAGAGIB_04197","OFPOAPDN_00425","COLOCJJI_03104","ANJCIHOA_03386","FGNPIGJI_03225","GBFFMACB_00941","NLELDDOK_01391","CLMPPMAO_01809","IABIGAJC_02876","FHJCNOBE_02823","KEBBHCLF_00498","GAMKEBON_03646"
"arfB","","Peptidyl-tRNA hydrolase ArfB",581,581,1,1,2348,NA,NA,"",422,422,422,"HJPBANPH_00625","HBFNLEKM_02830","CDIKHPPE_01502","KHAGAGIB_04097","OFPOAPDN_03934","COLOCJJI_03448","ANJCIHOA_03714","FGNPIGJI_04198","GBFFMACB_03352","NLELDDOK_01186","CLMPPMAO_03983","IABIGAJC_04313","FHJCNOBE_04434","KEBBHCLF_03250","GAMKEBON_03493"
"djlA","","Co-chaperone protein DjlA",581,581,1,1,2507,NA,NA,"",812,812,812,"HJPBANPH_00778","HBFNLEKM_03490","CDIKHPPE_03156","KHAGAGIB_03056","OFPOAPDN_03780","COLOCJJI_04263","ANJCIHOA_03867","FGNPIGJI_03499","GBFFMACB_02460","NLELDDOK_01339","CLMPPMAO_03439","IABIGAJC_03372","FHJCNOBE_03122","KEBBHCLF_03403","GAMKEBON_01344"
"kdpA","","Potassium-transporting ATPase potassium-binding subunit",581,581,1,1,295,NA,NA,"",1679,1679,1679,"HJPBANPH_04218","HBFNLEKM_03950","CDIKHPPE_03260","KHAGAGIB_04220","OFPOAPDN_04430","COLOCJJI_03168","ANJCIHOA_04045","FGNPIGJI_03056","GBFFMACB_00046","NLELDDOK_04341","CLMPPMAO_04276","IABIGAJC_04367","FHJCNOBE_04447","KEBBHCLF_03810","GAMKEBON_03878"
"yfeX","","Dye-decolorizing peroxidase YfeX",581,581,1,1,4014,NA,NA,"",899,899,899,"HJPBANPH_03080","HBFNLEKM_00192","CDIKHPPE_00210","KHAGAGIB_01998","OFPOAPDN_02867","COLOCJJI_02151","ANJCIHOA_02576","FGNPIGJI_02601","GBFFMACB_01123","NLELDDOK_03225","CLMPPMAO_01632","IABIGAJC_01730","FHJCNOBE_01017","KEBBHCLF_01415","GAMKEBON_02009"
"yihX","","Alpha-D-glucose 1-phosphate phosphatase YihX",581,581,1,1,2240,NA,NA,"",599,599,599,"HJPBANPH_02670","HBFNLEKM_03226","CDIKHPPE_02113","KHAGAGIB_03122","OFPOAPDN_03975","COLOCJJI_03329","ANJCIHOA_04201","FGNPIGJI_04234","GBFFMACB_04531","NLELDDOK_02355","CLMPPMAO_04337","IABIGAJC_03516","FHJCNOBE_03188","KEBBHCLF_03967","GAMKEBON_01073"
"sufS","","Cysteine desulfurase",581,581,1,1,5269,NA,NA,"",1220,1220,1220,"HJPBANPH_00894","HBFNLEKM_02127","CDIKHPPE_00278","KHAGAGIB_02461","OFPOAPDN_00498","COLOCJJI_03031","ANJCIHOA_03313","FGNPIGJI_03298","GBFFMACB_02804","NLELDDOK_01464","CLMPPMAO_01882","IABIGAJC_02803","FHJCNOBE_02750","KEBBHCLF_02790","GAMKEBON_01801"
"group_5707","","hypothetical protein",581,581,1,1,340,NA,NA,"",695,695,695,"HJPBANPH_02324","HBFNLEKM_02051","CDIKHPPE_01106","KHAGAGIB_03278","OFPOAPDN_04186","COLOCJJI_03218","ANJCIHOA_03995","FGNPIGJI_03106","GBFFMACB_00096","NLELDDOK_03446","CLMPPMAO_03306","IABIGAJC_03594","FHJCNOBE_03512","KEBBHCLF_03760","GAMKEBON_02402"
"group_5708","","hypothetical protein",581,581,1,1,2553,NA,NA,"",794,794,794,"HJPBANPH_01231","HBFNLEKM_01997","CDIKHPPE_00708","KHAGAGIB_01311","OFPOAPDN_01408","COLOCJJI_00009","ANJCIHOA_00619","FGNPIGJI_00009","GBFFMACB_00724","NLELDDOK_02513","CLMPPMAO_00009","IABIGAJC_00009","FHJCNOBE_00809","KEBBHCLF_02218","GAMKEBON_01556"
"group_5709","","hypothetical protein",581,581,1,1,1483,NA,NA,"",479,479,479,"HJPBANPH_03395","HBFNLEKM_03446","CDIKHPPE_01633","KHAGAGIB_00535","OFPOAPDN_02389","COLOCJJI_01409","ANJCIHOA_01925","FGNPIGJI_01394","GBFFMACB_02646","NLELDDOK_03545","CLMPPMAO_01119","IABIGAJC_00991","FHJCNOBE_03633","KEBBHCLF_00893","GAMKEBON_03721"
"yghA","","putative oxidoreductase YghA",581,581,1,1,2744,NA,NA,"",884,884,884,"HJPBANPH_01047","HBFNLEKM_00760","CDIKHPPE_01419","KHAGAGIB_01126","OFPOAPDN_01224","COLOCJJI_00192","ANJCIHOA_00435","FGNPIGJI_00192","GBFFMACB_00540","NLELDDOK_04268","CLMPPMAO_00192","IABIGAJC_00193","FHJCNOBE_00626","KEBBHCLF_02034","GAMKEBON_02322"
"group_5711","","hypothetical protein",581,581,1,1,3073,NA,NA,"",1031,1031,1031,"HJPBANPH_03828","HBFNLEKM_01385","CDIKHPPE_02938","KHAGAGIB_02894","OFPOAPDN_00804","COLOCJJI_00610","ANJCIHOA_00017","FGNPIGJI_00610","GBFFMACB_03284","NLELDDOK_02590","CLMPPMAO_00610","IABIGAJC_00612","FHJCNOBE_02331","KEBBHCLF_04234","GAMKEBON_00722"
"holA","","DNA polymerase III subunit delta",581,581,1,1,352,NA,NA,"",1031,1031,1031,"HJPBANPH_02336","HBFNLEKM_02063","CDIKHPPE_01094","KHAGAGIB_03290","OFPOAPDN_04174","COLOCJJI_03230","ANJCIHOA_03983","FGNPIGJI_03118","GBFFMACB_00108","NLELDDOK_03458","CLMPPMAO_03294","IABIGAJC_03606","FHJCNOBE_03500","KEBBHCLF_03748","GAMKEBON_02414"
"chaA","","Sodium-potassium/proton antiporter ChaA",581,581,1,1,4828,NA,NA,"",1100,1100,1100,"HJPBANPH_04422","HBFNLEKM_03695","CDIKHPPE_01746","KHAGAGIB_01333","OFPOAPDN_00102","COLOCJJI_02792","ANJCIHOA_02275","FGNPIGJI_00769","GBFFMACB_01495","NLELDDOK_01115","CLMPPMAO_00769","IABIGAJC_01941","FHJCNOBE_02403","KEBBHCLF_00820","GAMKEBON_01027"
"rimO","","Ribosomal protein S12 methylthiotransferase RimO",581,581,1,1,4286,NA,NA,"",1325,1325,1325,"HJPBANPH_02229","HBFNLEKM_03386","CDIKHPPE_03943","KHAGAGIB_00015","OFPOAPDN_01815","COLOCJJI_01797","ANJCIHOA_00713","FGNPIGJI_01722","GBFFMACB_04414","NLELDDOK_01765","CLMPPMAO_02145","IABIGAJC_03893","FHJCNOBE_00400","KEBBHCLF_03124","GAMKEBON_04487"
"lipB","","Octanoyltransferase",581,581,1,1,363,NA,NA,"",641,641,641,"HJPBANPH_02347","HBFNLEKM_02074","CDIKHPPE_01083","KHAGAGIB_03301","OFPOAPDN_04163","COLOCJJI_03241","ANJCIHOA_03972","FGNPIGJI_03129","GBFFMACB_00119","NLELDDOK_03469","CLMPPMAO_03283","IABIGAJC_03617","FHJCNOBE_03489","KEBBHCLF_03737","GAMKEBON_02425"
"lpxD","","UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase",581,581,1,1,2363,NA,NA,"",1025,1025,1025,"HJPBANPH_00639","HBFNLEKM_02844","CDIKHPPE_01488","KHAGAGIB_04111","OFPOAPDN_03920","COLOCJJI_03462","ANJCIHOA_03728","FGNPIGJI_04184","GBFFMACB_03366","NLELDDOK_01200","CLMPPMAO_03969","IABIGAJC_04299","FHJCNOBE_04420","KEBBHCLF_03264","GAMKEBON_03507"
"fabD","","Malonyl CoA-acyl carrier protein transacylase",581,581,1,1,5463,NA,NA,"",929,929,929,"HJPBANPH_02916","HBFNLEKM_02382","CDIKHPPE_00636","KHAGAGIB_02645","OFPOAPDN_00682","COLOCJJI_03704","ANJCIHOA_03129","FGNPIGJI_03620","GBFFMACB_01968","NLELDDOK_03356","CLMPPMAO_02066","IABIGAJC_03740","FHJCNOBE_03857","KEBBHCLF_02974","GAMKEBON_01652"
"nhaB","","Na(+)/H(+) antiporter NhaB",581,581,1,1,4790,NA,NA,"",1544,1544,1544,"HJPBANPH_01619","HBFNLEKM_03280","CDIKHPPE_02167","KHAGAGIB_04040","OFPOAPDN_00066","COLOCJJI_02828","ANJCIHOA_02311","FGNPIGJI_00733","GBFFMACB_01531","NLELDDOK_01151","CLMPPMAO_00733","IABIGAJC_01977","FHJCNOBE_04055","KEBBHCLF_04218","GAMKEBON_03317"
"yffB","","Protein YffB",581,581,1,1,4181,NA,NA,"",356,356,356,"HJPBANPH_02247","HBFNLEKM_00227","CDIKHPPE_00175","KHAGAGIB_01963","OFPOAPDN_02832","COLOCJJI_02116","ANJCIHOA_02611","FGNPIGJI_02636","GBFFMACB_01088","NLELDDOK_03260","CLMPPMAO_01667","IABIGAJC_01695","FHJCNOBE_01052","KEBBHCLF_01450","GAMKEBON_01974"
"gapA","","Glyceraldehyde-3-phosphate dehydrogenase A",581,581,1,1,5366,NA,NA,"",995,995,995,"HJPBANPH_00984","HBFNLEKM_03961","CDIKHPPE_00367","KHAGAGIB_02551","OFPOAPDN_00588","COLOCJJI_02941","ANJCIHOA_03223","FGNPIGJI_03388","GBFFMACB_03488","NLELDDOK_01553","CLMPPMAO_01972","IABIGAJC_02713","FHJCNOBE_02660","KEBBHCLF_02880","GAMKEBON_01711"
"ccmL","","Carbon dioxide concentrating mechanism protein CcmL",581,581,1,1,5713,NA,NA,"",275,275,275,"HJPBANPH_03306","HBFNLEKM_03602","CDIKHPPE_02318","KHAGAGIB_03536","OFPOAPDN_03555","COLOCJJI_02543","ANJCIHOA_03597","FGNPIGJI_02819","GBFFMACB_03894","NLELDDOK_03735","CLMPPMAO_02620","IABIGAJC_02260","FHJCNOBE_03695","KEBBHCLF_02694","GAMKEBON_02690"
"araB_1","","Ribulokinase",581,581,1,1,2496,NA,NA,"",1229,1229,1229,"HJPBANPH_00769","HBFNLEKM_02928","CDIKHPPE_03147","KHAGAGIB_03047","OFPOAPDN_03790","COLOCJJI_04254","ANJCIHOA_03857","FGNPIGJI_03490","GBFFMACB_02469","NLELDDOK_01330","CLMPPMAO_03430","IABIGAJC_03363","FHJCNOBE_03113","KEBBHCLF_03394","GAMKEBON_01354"
"fkpA","","FKBP-type peptidyl-prolyl cis-trans isomerase FkpA",581,581,1,1,1613,NA,NA,"",818,818,818,"HJPBANPH_00224","HBFNLEKM_00662","CDIKHPPE_01385","KHAGAGIB_00849","OFPOAPDN_02701","COLOCJJI_01094","ANJCIHOA_01611","FGNPIGJI_01081","GBFFMACB_01603","NLELDDOK_00055","CLMPPMAO_01433","IABIGAJC_00677","FHJCNOBE_01887","KEBBHCLF_01207","GAMKEBON_00266"
"mazG","","Nucleoside triphosphate pyrophosphohydrolase",581,581,1,1,2958,NA,NA,"",800,800,800,"HJPBANPH_01425","HBFNLEKM_04436","CDIKHPPE_01952","KHAGAGIB_00913","OFPOAPDN_01012","COLOCJJI_00404","ANJCIHOA_00223","FGNPIGJI_00404","GBFFMACB_02160","NLELDDOK_00828","CLMPPMAO_00404","IABIGAJC_00405","FHJCNOBE_02125","KEBBHCLF_02302","GAMKEBON_04579"
"ltaE","","Low specificity L-threonine aldolase",581,581,1,1,4337,NA,NA,"",1001,1001,1001,"HJPBANPH_02182","HBFNLEKM_03024","CDIKHPPE_01165","KHAGAGIB_00062","OFPOAPDN_01768","COLOCJJI_01844","ANJCIHOA_00760","FGNPIGJI_01675","GBFFMACB_02662","NLELDDOK_01718","CLMPPMAO_02192","IABIGAJC_04099","FHJCNOBE_00353","KEBBHCLF_03171","GAMKEBON_00780"
"idnO","","5-keto-D-gluconate 5-reductase",581,581,1,1,6113,NA,NA,"",764,764,764,"HJPBANPH_00202","HBFNLEKM_04098","CDIKHPPE_03907","KHAGAGIB_04548","OFPOAPDN_02157","COLOCJJI_00829","ANJCIHOA_01300","FGNPIGJI_02282","GBFFMACB_01184","NLELDDOK_04432","CLMPPMAO_03485","IABIGAJC_02654","FHJCNOBE_01688","KEBBHCLF_00187","GAMKEBON_04385"
"asrB","","Anaerobic sulfite reductase subunit B",581,581,1,1,4106,NA,NA,"",818,818,818,"HJPBANPH_02733","HBFNLEKM_00298","CDIKHPPE_02276","KHAGAGIB_03817","OFPOAPDN_02761","COLOCJJI_03906","ANJCIHOA_02683","FGNPIGJI_02707","GBFFMACB_01017","NLELDDOK_03149","CLMPPMAO_01738","IABIGAJC_03839","FHJCNOBE_01123","KEBBHCLF_01521","GAMKEBON_04599"
"ubiA","","4-hydroxybenzoate octaprenyltransferase",581,581,1,1,2039,NA,NA,"",872,872,872,"HJPBANPH_03862","HBFNLEKM_02738","CDIKHPPE_02954","KHAGAGIB_02232","OFPOAPDN_01934","COLOCJJI_01053","ANJCIHOA_01523","FGNPIGJI_04117","GBFFMACB_03310","NLELDDOK_03081","CLMPPMAO_03099","IABIGAJC_04232","FHJCNOBE_03332","KEBBHCLF_00410","GAMKEBON_04025"
"tusA","","Sulfur carrier protein TusA",581,581,1,1,1741,NA,NA,"",335,335,335,"HJPBANPH_00347","HBFNLEKM_00539","CDIKHPPE_00073","KHAGAGIB_00726","OFPOAPDN_02579","COLOCJJI_01217","ANJCIHOA_01734","FGNPIGJI_01204","GBFFMACB_01726","NLELDDOK_00178","CLMPPMAO_01310","IABIGAJC_00800","FHJCNOBE_02010","KEBBHCLF_01084","GAMKEBON_00143"
