"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766433","SRR3037491","SRR8280066","SRR14766463","SRR11101205","SRR8280071","SRR14766430","SRR14766401","SRR14766385","SRR5350414","SRR2911779","SRR1514770","NDSU10","SRR11068404","SRR19317097"
"ychN","","Protein YchN",581,581,1,1,4830,NA,NA,"",353,353,353,"JOCLDNKJ_02437","GJABAPEG_00643","FLNDLMAF_01013","GIMAHOAG_01905","GGECDONP_01849","KGBCLIJM_02094","GHDKDIHM_02342","PDDJGGLI_01413","HLFBFLHK_04139","ILNMAOIA_03130","OJHJBKHD_02839","PNDPEECJ_03223","PGKCJFEA_01821","NHHFDHOA_00747","OKIGJMAO_00016"
"group_4928","","hypothetical protein",581,581,1,1,4898,NA,NA,"",179,179,179,"JOCLDNKJ_00578","GJABAPEG_00577","FLNDLMAF_01078","GIMAHOAG_01839","GGECDONP_01783","KGBCLIJM_02028","GHDKDIHM_02276","PDDJGGLI_01347","HLFBFLHK_03617","ILNMAOIA_03196","OJHJBKHD_02905","PNDPEECJ_02890","PGKCJFEA_00689","NHHFDHOA_00681","OKIGJMAO_00082"
"group_4929","","hypothetical protein",581,581,1,1,3985,NA,NA,"",371,371,371,"JOCLDNKJ_00360","GJABAPEG_02416","FLNDLMAF_01507","GIMAHOAG_02339","GGECDONP_00491","KGBCLIJM_02209","GHDKDIHM_02682","PDDJGGLI_02076","HLFBFLHK_01021","ILNMAOIA_01019","OJHJBKHD_00937","PNDPEECJ_00430","PGKCJFEA_04454","NHHFDHOA_01789","OKIGJMAO_00933"
"group_4930","","hypothetical protein",581,581,1,1,4220,NA,NA,"",476,476,476,"JOCLDNKJ_03707","GJABAPEG_03783","FLNDLMAF_01698","GIMAHOAG_04253","GGECDONP_03881","KGBCLIJM_03507","GHDKDIHM_03968","PDDJGGLI_03236","HLFBFLHK_02005","ILNMAOIA_04228","OJHJBKHD_02710","PNDPEECJ_03285","PGKCJFEA_01553","NHHFDHOA_04215","OKIGJMAO_03306"
"fis","","DNA-binding protein Fis",581,581,1,1,1974,NA,NA,"",296,296,296,"JOCLDNKJ_04167","GJABAPEG_04448","FLNDLMAF_04404","GIMAHOAG_04399","GGECDONP_04276","KGBCLIJM_03992","GHDKDIHM_04447","PDDJGGLI_04526","HLFBFLHK_03402","ILNMAOIA_04372","OJHJBKHD_04485","PNDPEECJ_03889","PGKCJFEA_03693","NHHFDHOA_04322","OKIGJMAO_04193"
"group_4932","","hypothetical protein",581,581,1,1,1403,NA,NA,"",755,755,755,"JOCLDNKJ_03635","GJABAPEG_04224","FLNDLMAF_04310","GIMAHOAG_04203","GGECDONP_03643","KGBCLIJM_03442","GHDKDIHM_03881","PDDJGGLI_04341","HLFBFLHK_01775","ILNMAOIA_04065","OJHJBKHD_04139","PNDPEECJ_03078","PGKCJFEA_02656","NHHFDHOA_03993","OKIGJMAO_03808"
"citG_3","","2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase",581,581,1,1,2533,NA,NA,"",908,908,908,"JOCLDNKJ_01820","GJABAPEG_03426","FLNDLMAF_03387","GIMAHOAG_02693","GGECDONP_02380","KGBCLIJM_03805","GHDKDIHM_02904","PDDJGGLI_03702","HLFBFLHK_03849","ILNMAOIA_03107","OJHJBKHD_03662","PNDPEECJ_01849","PGKCJFEA_04611","NHHFDHOA_02937","OKIGJMAO_04654"
"deoC","","Deoxyribose-phosphate aldolase",581,581,1,1,6219,NA,NA,"",779,779,779,"JOCLDNKJ_02336","GJABAPEG_01773","FLNDLMAF_03650","GIMAHOAG_00952","GGECDONP_03786","KGBCLIJM_01395","GHDKDIHM_00758","PDDJGGLI_00753","HLFBFLHK_01609","ILNMAOIA_02738","OJHJBKHD_00048","PNDPEECJ_01650","PGKCJFEA_03177","NHHFDHOA_00086","OKIGJMAO_01581"
"dapB","","4-hydroxy-tetrahydrodipicolinate reductase",581,581,1,1,2532,NA,NA,"",821,821,821,"JOCLDNKJ_01821","GJABAPEG_03427","FLNDLMAF_03386","GIMAHOAG_02692","GGECDONP_02379","KGBCLIJM_03804","GHDKDIHM_02903","PDDJGGLI_03703","HLFBFLHK_03848","ILNMAOIA_03106","OJHJBKHD_03663","PNDPEECJ_01848","PGKCJFEA_04612","NHHFDHOA_02936","OKIGJMAO_04653"
"tolC_1","","Outer membrane protein TolC",581,581,1,1,2711,NA,NA,"",1469,1469,1469,"JOCLDNKJ_03866","GJABAPEG_01252","FLNDLMAF_03898","GIMAHOAG_01203","GGECDONP_01550","KGBCLIJM_00006","GHDKDIHM_02415","PDDJGGLI_00506","HLFBFLHK_02985","ILNMAOIA_01988","OJHJBKHD_02067","PNDPEECJ_04241","PGKCJFEA_00777","NHHFDHOA_03379","OKIGJMAO_03525"
"group_4937","","hypothetical protein",581,581,1,1,4287,NA,NA,"",383,383,383,"JOCLDNKJ_04562","GJABAPEG_03721","FLNDLMAF_01760","GIMAHOAG_04580","GGECDONP_00880","KGBCLIJM_04463","GHDKDIHM_04331","PDDJGGLI_03298","HLFBFLHK_04072","ILNMAOIA_03710","OJHJBKHD_02648","PNDPEECJ_00810","PGKCJFEA_00403","NHHFDHOA_04582","OKIGJMAO_02106"
"mukE","","Chromosome partition protein MukE",581,581,1,1,4397,NA,NA,"",704,704,704,"JOCLDNKJ_03318","GJABAPEG_03620","FLNDLMAF_01861","GIMAHOAG_02108","GGECDONP_00779","KGBCLIJM_01547","GHDKDIHM_00069","PDDJGGLI_03399","HLFBFLHK_03591","ILNMAOIA_03811","OJHJBKHD_02547","PNDPEECJ_00709","PGKCJFEA_03363","NHHFDHOA_02747","OKIGJMAO_02207"
"nfdA","","N-substituted formamide deformylase",581,581,1,1,5163,NA,NA,"",1700,1700,1700,"JOCLDNKJ_00804","GJABAPEG_00350","FLNDLMAF_01306","GIMAHOAG_03841","GGECDONP_02921","KGBCLIJM_02684","GHDKDIHM_03400","PDDJGGLI_01120","HLFBFLHK_04313","ILNMAOIA_03277","OJHJBKHD_02318","PNDPEECJ_02544","PGKCJFEA_03126","NHHFDHOA_00454","OKIGJMAO_04610"
"solA","","N-methyl-L-tryptophan oxidase",581,581,1,1,5499,NA,NA,"",626,1118,1116,"JOCLDNKJ_02641","GJABAPEG_00030","FLNDLMAF_02666","GIMAHOAG_01676","GGECDONP_03132","KGBCLIJM_02719","GHDKDIHM_01548","PDDJGGLI_02881","HLFBFLHK_01163","ILNMAOIA_03847","OJHJBKHD_01488","PNDPEECJ_03008","PGKCJFEA_01262","NHHFDHOA_01393","OKIGJMAO_01313"
"focC","","Chaperone protein FocC",581,581,1,1,790,NA,NA,"",758,758,758,"JOCLDNKJ_02961","GJABAPEG_03332","FLNDLMAF_02114","GIMAHOAG_03403","GGECDONP_00934","KGBCLIJM_00884","GHDKDIHM_02101","PDDJGGLI_02484","HLFBFLHK_00316","ILNMAOIA_02200","OJHJBKHD_01372","PNDPEECJ_00050","PGKCJFEA_00282","NHHFDHOA_02442","OKIGJMAO_00357"
"bioB","","Biotin synthase",581,581,1,1,4222,NA,NA,"",1040,1040,1040,"JOCLDNKJ_03705","GJABAPEG_03781","FLNDLMAF_01700","GIMAHOAG_04255","GGECDONP_03879","KGBCLIJM_03509","GHDKDIHM_03966","PDDJGGLI_03238","HLFBFLHK_02003","ILNMAOIA_04226","OJHJBKHD_02708","PNDPEECJ_03283","PGKCJFEA_01551","NHHFDHOA_04217","OKIGJMAO_03308"
"pqiC","","Intermembrane transport lipoprotein PqiC",581,581,1,1,4484,NA,NA,"",563,563,563,"JOCLDNKJ_03851","GJABAPEG_02951","FLNDLMAF_01937","GIMAHOAG_02185","GGECDONP_00703","KGBCLIJM_04035","GHDKDIHM_00145","PDDJGGLI_03473","HLFBFLHK_02782","ILNMAOIA_00485","OJHJBKHD_03848","PNDPEECJ_02120","PGKCJFEA_01798","NHHFDHOA_01073","OKIGJMAO_04465"
"group_4943","","hypothetical protein",581,581,1,1,5779,NA,NA,"",554,554,554,"JOCLDNKJ_01620","GJABAPEG_02752","FLNDLMAF_02828","GIMAHOAG_02930","GGECDONP_02120","KGBCLIJM_01778","GHDKDIHM_03298","PDDJGGLI_03041","HLFBFLHK_03748","ILNMAOIA_02847","OJHJBKHD_02930","PNDPEECJ_03148","PGKCJFEA_00984","NHHFDHOA_03488","OKIGJMAO_01797"
"group_4944","","hypothetical protein",581,581,1,1,5194,NA,NA,"",236,236,236,"JOCLDNKJ_01470","GJABAPEG_00321","FLNDLMAF_02375","GIMAHOAG_01384","GGECDONP_01884","KGBCLIJM_01141","GHDKDIHM_01839","PDDJGGLI_02590","HLFBFLHK_00741","ILNMAOIA_02633","OJHJBKHD_01778","PNDPEECJ_03755","PGKCJFEA_03155","NHHFDHOA_01102","OKIGJMAO_02580"
"phrB","","Deoxyribodipyrimidine photo-lyase",581,581,1,1,293,NA,NA,"",1421,1421,1421,"JOCLDNKJ_01769","GJABAPEG_04339","FLNDLMAF_03547","GIMAHOAG_04343","GGECDONP_04438","KGBCLIJM_04268","GHDKDIHM_04309","PDDJGGLI_03933","HLFBFLHK_01571","ILNMAOIA_04480","OJHJBKHD_04353","PNDPEECJ_03813","PGKCJFEA_03456","NHHFDHOA_02603","OKIGJMAO_03839"
"cobU","","Bifunctional adenosylcobalamin biosynthesis protein CobU",581,581,1,1,5677,NA,NA,"",545,545,545,"JOCLDNKJ_03186","GJABAPEG_02658","FLNDLMAF_02734","GIMAHOAG_03509","GGECDONP_03455","KGBCLIJM_03230","GHDKDIHM_03204","PDDJGGLI_03135","HLFBFLHK_02836","ILNMAOIA_03955","OJHJBKHD_03990","PNDPEECJ_03661","PGKCJFEA_04638","NHHFDHOA_03581","OKIGJMAO_03356"
"yhfA","","Protein YhfA",581,581,1,1,1624,NA,NA,"",404,404,404,"JOCLDNKJ_00257","GJABAPEG_01877","FLNDLMAF_00844","GIMAHOAG_00019","GGECDONP_00259","KGBCLIJM_00577","GHDKDIHM_01191","PDDJGGLI_01535","HLFBFLHK_00256","ILNMAOIA_00066","OJHJBKHD_00753","PNDPEECJ_00472","PGKCJFEA_04222","NHHFDHOA_01429","OKIGJMAO_00664"
"group_4948","","hypothetical protein",581,581,1,1,4919,NA,NA,"",1061,1061,1061,"JOCLDNKJ_00597","GJABAPEG_00558","FLNDLMAF_01097","GIMAHOAG_01819","GGECDONP_01764","KGBCLIJM_02009","GHDKDIHM_02257","PDDJGGLI_01328","HLFBFLHK_04191","ILNMAOIA_03215","OJHJBKHD_02526","PNDPEECJ_02909","PGKCJFEA_00670","NHHFDHOA_00662","OKIGJMAO_00101"
"pgrR_1","","HTH-type transcriptional regulator PgrR",581,581,1,1,4926,NA,NA,"",905,905,905,"JOCLDNKJ_00604","GJABAPEG_00551","FLNDLMAF_01104","GIMAHOAG_01812","GGECDONP_01757","KGBCLIJM_02002","GHDKDIHM_02250","PDDJGGLI_01321","HLFBFLHK_04184","ILNMAOIA_03222","OJHJBKHD_02519","PNDPEECJ_02916","PGKCJFEA_00663","NHHFDHOA_00655","OKIGJMAO_00108"
"modB","","Molybdenum transport system permease protein ModB",581,581,1,1,4210,NA,NA,"",689,689,689,"JOCLDNKJ_03717","GJABAPEG_03793","FLNDLMAF_01688","GIMAHOAG_04243","GGECDONP_03891","KGBCLIJM_03497","GHDKDIHM_03978","PDDJGGLI_03226","HLFBFLHK_02015","ILNMAOIA_04238","OJHJBKHD_02720","PNDPEECJ_03295","PGKCJFEA_01563","NHHFDHOA_04205","OKIGJMAO_03296"
"trmL_1","","tRNA (cytidine(34)-2'-O)-methyltransferase",581,581,1,1,63,NA,NA,"",686,686,686,"JOCLDNKJ_02366","GJABAPEG_01803","FLNDLMAF_03680","GIMAHOAG_00982","GGECDONP_03980","KGBCLIJM_01365","GHDKDIHM_00788","PDDJGGLI_00723","HLFBFLHK_01639","ILNMAOIA_02708","OJHJBKHD_00018","PNDPEECJ_01620","PGKCJFEA_03207","NHHFDHOA_00056","OKIGJMAO_01611"
"group_4952","","hypothetical protein",581,581,1,1,1972,NA,NA,"",143,143,143,"JOCLDNKJ_04165","GJABAPEG_04450","FLNDLMAF_04406","GIMAHOAG_04397","GGECDONP_04278","KGBCLIJM_03990","GHDKDIHM_04445","PDDJGGLI_04524","HLFBFLHK_03400","ILNMAOIA_04374","OJHJBKHD_04483","PNDPEECJ_03887","PGKCJFEA_03691","NHHFDHOA_04324","OKIGJMAO_04191"
"tolQ","","Tol-Pal system protein TolQ",581,581,1,1,270,NA,NA,"",692,692,692,"JOCLDNKJ_01792","GJABAPEG_04362","FLNDLMAF_04593","GIMAHOAG_04320","GGECDONP_04522","KGBCLIJM_04422","GHDKDIHM_04286","PDDJGGLI_03910","HLFBFLHK_04279","ILNMAOIA_04539","OJHJBKHD_04330","PNDPEECJ_03836","PGKCJFEA_03479","NHHFDHOA_02626","OKIGJMAO_03862"
"chbA","","PTS system N,N'-diacetylchitobiose-specific EIIA component",581,581,1,1,5332,NA,NA,"",347,347,347,"JOCLDNKJ_01342","GJABAPEG_00192","FLNDLMAF_02504","GIMAHOAG_01514","GGECDONP_02013","KGBCLIJM_01270","GHDKDIHM_01710","PDDJGGLI_02719","HLFBFLHK_00613","ILNMAOIA_02504","OJHJBKHD_01650","PNDPEECJ_01254","PGKCJFEA_02404","NHHFDHOA_01231","OKIGJMAO_01475"
"group_4955","","hypothetical protein",581,581,1,1,2021,NA,NA,"",1589,1589,1589,"JOCLDNKJ_03402","GJABAPEG_01431","FLNDLMAF_02974","GIMAHOAG_03299","GGECDONP_04052","KGBCLIJM_03829","GHDKDIHM_04031","PDDJGGLI_01094","HLFBFLHK_04094","ILNMAOIA_01837","OJHJBKHD_00389","PNDPEECJ_01347","PGKCJFEA_04394","NHHFDHOA_00428","OKIGJMAO_03574"
"fixB_2","","Protein FixB",581,581,1,1,2521,NA,NA,"",941,941,941,"JOCLDNKJ_01832","GJABAPEG_03438","FLNDLMAF_03375","GIMAHOAG_02681","GGECDONP_02368","KGBCLIJM_03793","GHDKDIHM_02892","PDDJGGLI_03714","HLFBFLHK_03837","ILNMAOIA_03095","OJHJBKHD_03674","PNDPEECJ_01837","PGKCJFEA_04442","NHHFDHOA_02925","OKIGJMAO_02080"
"sufE","","Cysteine desulfuration protein SufE",581,581,1,1,5268,NA,NA,"",416,416,416,"JOCLDNKJ_01399","GJABAPEG_00250","FLNDLMAF_02446","GIMAHOAG_01456","GGECDONP_01955","KGBCLIJM_01212","GHDKDIHM_01768","PDDJGGLI_02661","HLFBFLHK_00670","ILNMAOIA_02562","OJHJBKHD_01707","PNDPEECJ_01196","PGKCJFEA_02346","NHHFDHOA_01173","OKIGJMAO_02509"
"group_4958","","hypothetical protein",581,581,1,1,1949,NA,NA,"",263,263,263,"JOCLDNKJ_04142","GJABAPEG_04473","FLNDLMAF_04429","GIMAHOAG_04374","GGECDONP_04301","KGBCLIJM_03967","GHDKDIHM_04422","PDDJGGLI_04501","HLFBFLHK_03377","ILNMAOIA_04397","OJHJBKHD_04460","PNDPEECJ_03864","PGKCJFEA_03668","NHHFDHOA_04347","OKIGJMAO_04168"
"wzzB","","Chain length determinant protein",581,581,1,1,5744,NA,NA,"",983,983,983,"JOCLDNKJ_03124","GJABAPEG_02720","FLNDLMAF_02796","GIMAHOAG_03447","GGECDONP_03393","KGBCLIJM_03168","GHDKDIHM_03266","PDDJGGLI_03073","HLFBFLHK_04261","ILNMAOIA_04017","OJHJBKHD_03928","PNDPEECJ_04169","PGKCJFEA_00952","NHHFDHOA_03519","OKIGJMAO_03418"
"mgtC","","Protein MgtC",581,581,1,1,1480,NA,NA,"",683,683,683,"JOCLDNKJ_03067","GJABAPEG_02182","FLNDLMAF_00538","GIMAHOAG_00324","GGECDONP_03254","KGBCLIJM_03119","GHDKDIHM_00886","PDDJGGLI_01841","HLFBFLHK_03146","ILNMAOIA_00372","OJHJBKHD_00448","PNDPEECJ_02596","PGKCJFEA_01330","NHHFDHOA_03764","OKIGJMAO_03925"
"sspB","","Stringent starvation protein B",581,581,1,1,2555,NA,NA,"",500,500,500,"JOCLDNKJ_02097","GJABAPEG_01404","FLNDLMAF_03746","GIMAHOAG_01354","GGECDONP_04157","KGBCLIJM_02244","GHDKDIHM_02567","PDDJGGLI_00657","HLFBFLHK_01054","ILNMAOIA_02140","OJHJBKHD_03070","PNDPEECJ_01031","PGKCJFEA_00929","NHHFDHOA_03091","OKIGJMAO_02334"
"recF_1","","DNA replication and repair protein RecF",581,581,1,1,1494,NA,NA,"",176,176,176,"JOCLDNKJ_03081","GJABAPEG_02168","FLNDLMAF_00552","GIMAHOAG_00310","GGECDONP_03268","KGBCLIJM_03105","GHDKDIHM_00900","PDDJGGLI_01827","HLFBFLHK_03579","ILNMAOIA_00358","OJHJBKHD_00462","PNDPEECJ_02610","PGKCJFEA_01344","NHHFDHOA_03750","OKIGJMAO_02354"
"group_4963","","hypothetical protein",581,581,1,1,3644,NA,NA,"",332,332,332,"JOCLDNKJ_04219","GJABAPEG_04424","FLNDLMAF_04450","GIMAHOAG_04448","GGECDONP_04223","KGBCLIJM_04127","GHDKDIHM_04464","PDDJGGLI_04480","HLFBFLHK_02119","ILNMAOIA_00749","OJHJBKHD_04373","PNDPEECJ_04143","PGKCJFEA_03923","NHHFDHOA_04393","OKIGJMAO_04217"
"truA","","tRNA pseudouridine synthase A",581,581,1,1,3926,NA,NA,"",812,812,812,"JOCLDNKJ_00306","GJABAPEG_02470","FLNDLMAF_01561","GIMAHOAG_02393","GGECDONP_00437","KGBCLIJM_03730","GHDKDIHM_02736","PDDJGGLI_02130","HLFBFLHK_02692","ILNMAOIA_00965","OJHJBKHD_00884","PNDPEECJ_01949","PGKCJFEA_03774","NHHFDHOA_01843","OKIGJMAO_00879"
"group_4965","","hypothetical protein",581,581,1,1,3130,NA,NA,"",179,179,179,"JOCLDNKJ_00975","GJABAPEG_00854","FLNDLMAF_00388","GIMAHOAG_00474","GGECDONP_01308","KGBCLIJM_01881","GHDKDIHM_01291","PDDJGGLI_00108","HLFBFLHK_02265","ILNMAOIA_01319","OJHJBKHD_01954","PNDPEECJ_00874","PGKCJFEA_03410","NHHFDHOA_02092","OKIGJMAO_02856"
"artI","","Putative ABC transporter arginine-binding protein 2",581,581,1,1,4329,NA,NA,"",731,731,731,"JOCLDNKJ_03486","GJABAPEG_03682","FLNDLMAF_01799","GIMAHOAG_02046","GGECDONP_00841","KGBCLIJM_01609","GHDKDIHM_00007","PDDJGGLI_03337","HLFBFLHK_02917","ILNMAOIA_03749","OJHJBKHD_02609","PNDPEECJ_00771","PGKCJFEA_03883","NHHFDHOA_02685","OKIGJMAO_02145"
"ascG","","HTH-type transcriptional regulator AscG",581,581,1,1,2895,NA,NA,"",1019,1019,1019,"JOCLDNKJ_03583","GJABAPEG_01075","FLNDLMAF_00167","GIMAHOAG_00695","GGECDONP_02846","KGBCLIJM_00183","GHDKDIHM_01512","PDDJGGLI_00329","HLFBFLHK_01308","ILNMAOIA_01540","OJHJBKHD_02244","PNDPEECJ_02404","PGKCJFEA_04277","NHHFDHOA_04054","OKIGJMAO_01884"
"bamC","","Outer membrane protein assembly factor BamC",581,581,1,1,4175,NA,NA,"",1034,1034,1034,"JOCLDNKJ_00434","GJABAPEG_02342","FLNDLMAF_01433","GIMAHOAG_03976","GGECDONP_00565","KGBCLIJM_02135","GHDKDIHM_02608","PDDJGGLI_02002","HLFBFLHK_00947","ILNMAOIA_01093","OJHJBKHD_01011","PNDPEECJ_00356","PGKCJFEA_00428","NHHFDHOA_01715","OKIGJMAO_01007"
"mglB_1","","D-galactose-binding periplasmic protein",581,581,1,1,5916,NA,NA,"",782,782,782,"JOCLDNKJ_01536","GJABAPEG_02836","FLNDLMAF_02912","GIMAHOAG_03014","GGECDONP_02204","KGBCLIJM_01694","GHDKDIHM_03104","PDDJGGLI_02957","HLFBFLHK_02766","ILNMAOIA_02931","OJHJBKHD_03014","PNDPEECJ_03534","PGKCJFEA_01068","NHHFDHOA_03404","OKIGJMAO_01713"
"dnaA","","Chromosomal replication initiator protein DnaA",581,581,1,1,1409,NA,NA,"",1400,1400,1400,"JOCLDNKJ_03641","GJABAPEG_04230","FLNDLMAF_04316","GIMAHOAG_04209","GGECDONP_03649","KGBCLIJM_03436","GHDKDIHM_03875","PDDJGGLI_04335","HLFBFLHK_01769","ILNMAOIA_04071","OJHJBKHD_04145","PNDPEECJ_03084","PGKCJFEA_02650","NHHFDHOA_03987","OKIGJMAO_03802"
"gatZ","","D-tagatose-1,6-bisphosphate aldolase subunit GatZ",581,581,1,1,2643,NA,NA,"",1271,1271,1271,"JOCLDNKJ_02012","GJABAPEG_01318","FLNDLMAF_03832","GIMAHOAG_01269","GGECDONP_01616","KGBCLIJM_02330","GHDKDIHM_02481","PDDJGGLI_00572","HLFBFLHK_01140","ILNMAOIA_02054","OJHJBKHD_03156","PNDPEECJ_01116","PGKCJFEA_00843","NHHFDHOA_03005","OKIGJMAO_02249"
"cspJ","","Cold shock-like protein CspJ",581,581,1,1,4597,NA,NA,"",212,212,212,"JOCLDNKJ_04034","GJABAPEG_03053","FLNDLMAF_04063","GIMAHOAG_02287","GGECDONP_02802","KGBCLIJM_04673","GHDKDIHM_00247","PDDJGGLI_03575","HLFBFLHK_04511","ILNMAOIA_00587","OJHJBKHD_03389","PNDPEECJ_02222","PGKCJFEA_01586","NHHFDHOA_00971","OKIGJMAO_03104"
"flgA","","Flagella basal body P-ring formation protein FlgA",581,581,1,1,5486,NA,NA,"",659,659,659,"JOCLDNKJ_02628","GJABAPEG_00043","FLNDLMAF_02653","GIMAHOAG_01663","GGECDONP_03145","KGBCLIJM_02732","GHDKDIHM_01561","PDDJGGLI_02868","HLFBFLHK_01176","ILNMAOIA_03860","OJHJBKHD_01501","PNDPEECJ_02995","PGKCJFEA_01249","NHHFDHOA_01380","OKIGJMAO_01326"
"ybiR","","Inner membrane protein YbiR",581,581,1,1,4265,NA,NA,"",1112,1112,1112,"JOCLDNKJ_03663","GJABAPEG_03739","FLNDLMAF_01742","GIMAHOAG_04297","GGECDONP_03837","KGBCLIJM_03551","GHDKDIHM_03924","PDDJGGLI_03280","HLFBFLHK_01961","ILNMAOIA_04184","OJHJBKHD_02666","PNDPEECJ_03241","PGKCJFEA_01509","NHHFDHOA_04259","OKIGJMAO_03350"
"group_4975","","hypothetical protein",581,581,1,1,4239,NA,NA,"",392,392,392,"JOCLDNKJ_03689","GJABAPEG_03765","FLNDLMAF_01716","GIMAHOAG_04271","GGECDONP_03863","KGBCLIJM_03525","GHDKDIHM_03950","PDDJGGLI_03254","HLFBFLHK_01987","ILNMAOIA_04210","OJHJBKHD_02692","PNDPEECJ_03267","PGKCJFEA_01535","NHHFDHOA_04233","OKIGJMAO_03324"
"group_4976","","hypothetical protein",581,581,1,1,294,NA,NA,"",206,206,206,"JOCLDNKJ_01768","GJABAPEG_04338","FLNDLMAF_03546","GIMAHOAG_04344","GGECDONP_04439","KGBCLIJM_04269","GHDKDIHM_04310","PDDJGGLI_03934","HLFBFLHK_01570","ILNMAOIA_04479","OJHJBKHD_04354","PNDPEECJ_03812","PGKCJFEA_03455","NHHFDHOA_02602","OKIGJMAO_03838"
"ung","","Uracil-DNA glycosylase",581,581,1,1,4061,NA,NA,"",689,689,689,"JOCLDNKJ_00544","GJABAPEG_02233","FLNDLMAF_01324","GIMAHOAG_04154","GGECDONP_03483","KGBCLIJM_03061","GHDKDIHM_03615","PDDJGGLI_01892","HLFBFLHK_02322","ILNMAOIA_01203","OJHJBKHD_01121","PNDPEECJ_00247","PGKCJFEA_00538","NHHFDHOA_03706","OKIGJMAO_03714"
"ydjA","","Putative NAD(P)H nitroreductase YdjA",581,581,1,1,5352,NA,NA,"",551,551,551,"JOCLDNKJ_01323","GJABAPEG_00173","FLNDLMAF_02523","GIMAHOAG_01533","GGECDONP_02032","KGBCLIJM_01289","GHDKDIHM_01691","PDDJGGLI_02738","HLFBFLHK_00594","ILNMAOIA_02485","OJHJBKHD_01631","PNDPEECJ_01273","PGKCJFEA_01119","NHHFDHOA_01250","OKIGJMAO_01456"
"group_4979","","hypothetical protein",581,581,1,1,3647,NA,NA,"",398,398,398,"JOCLDNKJ_04216","GJABAPEG_04421","FLNDLMAF_04453","GIMAHOAG_04445","GGECDONP_04226","KGBCLIJM_04124","GHDKDIHM_04467","PDDJGGLI_04477","HLFBFLHK_02122","ILNMAOIA_00746","OJHJBKHD_04376","PNDPEECJ_04140","PGKCJFEA_03926","NHHFDHOA_04390","OKIGJMAO_04220"
"yibL","","putative protein YibL",581,581,1,1,1864,NA,NA,"",362,362,362,"JOCLDNKJ_00029","GJABAPEG_02103","FLNDLMAF_00617","GIMAHOAG_00245","GGECDONP_00032","KGBCLIJM_00351","GHDKDIHM_00965","PDDJGGLI_01762","HLFBFLHK_00030","ILNMAOIA_00293","OJHJBKHD_00527","PNDPEECJ_02777","PGKCJFEA_01409","NHHFDHOA_01656","OKIGJMAO_02419"
"group_4981","","hypothetical protein",581,581,1,1,2177,NA,NA,"",431,431,431,"JOCLDNKJ_02138","GJABAPEG_03838","FLNDLMAF_03939","GIMAHOAG_03090","GGECDONP_02575","KGBCLIJM_03929","GHDKDIHM_03440","PDDJGGLI_04116","HLFBFLHK_03293","ILNMAOIA_03524","OJHJBKHD_03247","PNDPEECJ_02698","PGKCJFEA_01954","NHHFDHOA_03132","OKIGJMAO_04102"
"yjhB_2","","Putative metabolite transport protein YjhB",581,581,1,1,770,NA,NA,"",1253,1253,1253,"JOCLDNKJ_02942","GJABAPEG_03313","FLNDLMAF_02133","GIMAHOAG_03422","GGECDONP_00953","KGBCLIJM_00865","GHDKDIHM_02082","PDDJGGLI_02465","HLFBFLHK_00335","ILNMAOIA_02219","OJHJBKHD_01353","PNDPEECJ_00069","PGKCJFEA_00263","NHHFDHOA_02423","OKIGJMAO_00376"
"galT","","Galactose-1-phosphate uridylyltransferase",581,581,1,1,4202,NA,NA,"",1046,1046,1046,"JOCLDNKJ_03724","GJABAPEG_03800","FLNDLMAF_01681","GIMAHOAG_04236","GGECDONP_03898","KGBCLIJM_03490","GHDKDIHM_03985","PDDJGGLI_03219","HLFBFLHK_02022","ILNMAOIA_04245","OJHJBKHD_02727","PNDPEECJ_03302","PGKCJFEA_01570","NHHFDHOA_04198","OKIGJMAO_03289"
"group_4984","","hypothetical protein",581,581,1,1,5446,NA,NA,"",542,542,542,"JOCLDNKJ_02590","GJABAPEG_00081","FLNDLMAF_02615","GIMAHOAG_01625","GGECDONP_03183","KGBCLIJM_02770","GHDKDIHM_01599","PDDJGGLI_02830","HLFBFLHK_01214","ILNMAOIA_03898","OJHJBKHD_01539","PNDPEECJ_02957","PGKCJFEA_01211","NHHFDHOA_01342","OKIGJMAO_01364"
"fbp","","Fructose-1,6-bisphosphatase class 1",581,581,1,1,6065,NA,NA,"",998,998,998,"JOCLDNKJ_02702","GJABAPEG_01625","FLNDLMAF_03168","GIMAHOAG_00804","GGECDONP_02484","KGBCLIJM_00966","GHDKDIHM_00610","PDDJGGLI_00901","HLFBFLHK_00819","ILNMAOIA_01644","OJHJBKHD_00196","PNDPEECJ_02044","PGKCJFEA_02271","NHHFDHOA_00234","OKIGJMAO_01225"
